Actual ICU	Estimated ICU	Counts
0.17391304347826086	0.2	92
0.17142857142857143	0.3	35
0.6	0.4	5
1.0	0.5	3
0.06862745098039216	0.0	306
0.11764705882352941	0.1	255
0.14814814814814814	0.2	81
0.26666666666666666	0.3	30
0.4	0.4	5
1.0	0.5	1
0.5	0.6	2
0.06691449814126393	0.0	269
0.10317460317460317	0.1	252
0.1568627450980392	0.2	102
0.20454545454545456	0.3	44
0.375	0.4	8
0.5	0.5	2
0.6666666666666666	0.6	3
0.0858085808580858	0.0	303
0.09663865546218488	0.1	238
0.16161616161616163	0.2	99
0.18181818181818182	0.3	33
0.0	0.4	3
1.0	0.5	4
0.05555555555555555	0.0	306
0.11666666666666667	0.1	240
0.18888888888888888	0.2	90
0.22857142857142856	0.3	35
0.3333333333333333	0.4	6
1.0	0.5	2
1.0	0.6	1
0.05964912280701754	0.0	285
0.10655737704918032	0.1	244
0.17475728155339806	0.2	103
0.2	0.3	35
0.375	0.4	8
0.75	0.5	4
1.0	0.6	1
0.06521739130434782	0.0	322
0.1222707423580786	0.1	229
0.17204301075268819	0.2	93
0.21428571428571427	0.3	28
0.2	0.4	5
1.0	0.5	2
1.0	0.6	1
0.06840390879478828	0.0	307
0.0995850622406639	0.1	241
0.15555555555555556	0.2	90
0.3235294117647059	0.3	34
0.3333333333333333	0.4	3
0.75	0.5	4
1.0	0.6	1
0.06115107913669065	0.0	278
0.10546875	0.1	256
0.15625	0.2	96
0.2777777777777778	0.3	36
0.25	0.4	8
0.5	0.5	4
1.0	0.6	2
0.06578947368421052	0.0	304
0.11203319502074689	0.1	241
0.15625	0.2	96
0.25806451612903225	0.3	31
0.25	0.4	4
1.0	0.5	3
1.0	0.6	1
0.06506849315068493	0.0	292
0.11570247933884298	0.1	242
0.14285714285714285	0.2	91
0.16279069767441862	0.3	43
0.5714285714285714	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	2
0.07046979865771812	0.0	298
0.09561752988047809	0.1	251
0.17045454545454544	0.2	88
0.2903225806451613	0.3	31
0.2857142857142857	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	2
0.062111801242236024	0.0	322
0.12017167381974249	0.1	233
0.15476190476190477	0.2	84
0.3225806451612903	0.3	31
0.14285714285714285	0.4	7
1.0	0.5	2
1.0	0.6	1
0.07641196013289037	0.0	301
0.10483870967741936	0.1	248
0.13636363636363635	0.2	88
0.24242424242424243	0.3	33
0.5	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	1
0.06020066889632107	0.0	299
0.11553784860557768	0.1	251
0.18181818181818182	0.2	88
0.21875	0.3	32
0.16666666666666666	0.4	6
1.0	0.5	4
0.06796116504854369	0.0	309
0.10204081632653061	0.1	245
0.16279069767441862	0.2	86
0.3333333333333333	0.3	27
0.375	0.4	8
0.5	0.5	4
1.0	0.6	1
0.07420494699646643	0.0	283
0.09166666666666666	0.1	240
0.1523809523809524	0.2	105
0.2682926829268293	0.3	41
0.16666666666666666	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	2
0.06690140845070422	0.0	284
0.10931174089068826	0.1	247
0.1485148514851485	0.2	101
0.21052631578947367	0.3	38
0.5	0.4	6
0.75	0.5	4
0.07006369426751592	0.0	314
0.10775862068965517	0.1	232
0.17894736842105263	0.2	95
0.22580645161290322	0.3	31
0.2	0.4	5
1.0	0.5	2
1.0	0.6	1
0.07119741100323625	0.0	309
0.09956709956709957	0.1	231
0.14736842105263157	0.2	95
0.30303030303030304	0.3	33
0.375	0.4	8
0.75	0.5	4
0.0728476821192053	0.0	302
0.10416666666666667	0.1	240
0.16129032258064516	0.2	93
0.19444444444444445	0.3	36
0.5	0.4	4
0.8	0.5	5
0.06930693069306931	0.0	303
0.10526315789473684	0.1	228
0.1485148514851485	0.2	101
0.2857142857142857	0.3	35
0.2	0.4	10
1.0	0.5	3
0.06984126984126984	0.0	315
0.09829059829059829	0.1	234
0.19540229885057472	0.2	87
0.25	0.3	36
0.42857142857142855	0.4	7
1.0	0.6	1
0.07246376811594203	0.0	276
0.10196078431372549	0.1	255
0.1262135922330097	0.2	103
0.2647058823529412	0.3	34
0.5	0.4	8
0.6666666666666666	0.5	3
1.0	0.6	1
0.06430868167202572	0.0	311
0.12345679012345678	0.1	243
0.13924050632911392	0.2	79
0.2564102564102564	0.3	39
0.2	0.4	5
1.0	0.5	3
0.06181818181818182	0.0	275
0.12749003984063745	0.1	251
0.12264150943396226	0.2	106
0.19444444444444445	0.3	36
0.42857142857142855	0.4	7
0.3333333333333333	0.5	3
1.0	0.6	2
0.05387205387205387	0.0	297
0.11336032388663968	0.1	247
0.19540229885057472	0.2	87
0.24324324324324326	0.3	37
0.125	0.4	8
1.0	0.5	3
1.0	0.6	1
0.07861635220125786	0.0	318
0.09956709956709957	0.1	231
0.1595744680851064	0.2	94
0.27586206896551724	0.3	29
0.25	0.4	4
0.6666666666666666	0.5	3
1.0	0.6	1
0.05901639344262295	0.0	305
0.1306122448979592	0.1	245
0.13829787234042554	0.2	94
0.25925925925925924	0.3	27
0.3333333333333333	0.4	6
1.0	0.5	3
0.06319702602230483	0.0	269
0.10756972111553785	0.1	251
0.1619047619047619	0.2	105
0.18181818181818182	0.3	44
0.42857142857142855	0.4	7
0.5	0.5	2
1.0	0.6	2
0.06296296296296296	0.0	270
0.11583011583011583	0.1	259
0.12844036697247707	0.2	109
0.28125	0.3	32
0.16666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.07094594594594594	0.0	296
0.12109375	0.1	256
0.12087912087912088	0.2	91
0.23333333333333334	0.3	30
0.6	0.4	5
1.0	0.5	2
0.05964912280701754	0.0	285
0.125	0.1	248
0.15	0.2	100
0.21621621621621623	0.3	37
0.0	0.4	4
0.6	0.5	5
1.0	0.6	1
0.0670926517571885	0.0	313
0.11637931034482758	0.1	232
0.10869565217391304	0.2	92
0.35294117647058826	0.3	34
0.2	0.4	5
1.0	0.5	3
1.0	0.6	1
0.06493506493506493	0.0	308
0.11538461538461539	0.1	234
0.1485148514851485	0.2	101
0.2608695652173913	0.3	23
0.4	0.4	10
1.0	0.5	1
0.6666666666666666	0.6	3
0.06620209059233449	0.0	287
0.11553784860557768	0.1	251
0.14285714285714285	0.2	105
0.2903225806451613	0.3	31
0.5	0.4	6
0.07096774193548387	0.0	310
0.1111111111111111	0.1	243
0.14606741573033707	0.2	89
0.2692307692307692	0.3	26
0.3333333333333333	0.4	6
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.06204379562043796	0.0	274
0.12648221343873517	0.1	253
0.11214953271028037	0.2	107
0.25	0.3	36
0.2857142857142857	0.4	7
1.0	0.5	3
0.06020066889632107	0.0	299
0.12448132780082988	0.1	241
0.1326530612244898	0.2	98
0.24242424242424243	0.3	33
0.5	0.4	4
0.8	0.5	5
0.06440677966101695	0.0	295
0.12704918032786885	0.1	244
0.13592233009708737	0.2	103
0.2413793103448276	0.3	29
0.2857142857142857	0.4	7
1.0	0.5	2
0.059375	0.0	320
0.11842105263157894	0.1	228
0.1411764705882353	0.2	85
0.32432432432432434	0.3	37
0.16666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.06289308176100629	0.0	318
0.12184873949579832	0.1	238
0.18888888888888888	0.2	90
0.25	0.3	32
0.5	0.4	2
0.0711864406779661	0.0	295
0.1	0.1	250
0.17647058823529413	0.2	85
0.2564102564102564	0.3	39
0.0	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06832298136645963	0.0	322
0.1125	0.1	240
0.1956521739130435	0.2	92
0.23809523809523808	0.3	21
0.3333333333333333	0.4	3
1.0	0.5	2
0.0572289156626506	0.0	332
0.13114754098360656	0.1	244
0.1323529411764706	0.2	68
0.36	0.3	25
0.3333333333333333	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06506849315068493	0.0	292
0.10441767068273092	0.1	249
0.20212765957446807	0.2	94
0.17142857142857143	0.3	35
0.375	0.4	8
1.0	0.5	2
0.0695970695970696	0.0	273
0.09578544061302682	0.1	261
0.15463917525773196	0.2	97
0.22857142857142856	0.3	35
0.5	0.4	8
0.75	0.5	4
0.5	0.6	2
0.061224489795918366	0.0	294
0.11646586345381527	0.1	249
0.15384615384615385	0.2	91
0.21212121212121213	0.3	33
0.375	0.4	8
0.6666666666666666	0.5	3
1.0	0.6	2
0.06802721088435375	0.0	294
0.10416666666666667	0.1	240
0.14893617021276595	0.2	94
0.2682926829268293	0.3	41
0.14285714285714285	0.4	7
1.0	0.5	4
0.06796116504854369	0.0	309
0.11666666666666667	0.1	240
0.14893617021276595	0.2	94
0.27586206896551724	0.3	29
0.25	0.4	4
0.6666666666666666	0.5	3
1.0	0.6	1
0.08108108108108109	0.0	296
0.10196078431372549	0.1	255
0.13253012048192772	0.2	83
0.2631578947368421	0.3	38
0.2	0.4	5
1.0	0.5	2
1.0	0.6	1
0.07407407407407407	0.0	324
0.10970464135021098	0.1	237
0.15789473684210525	0.2	76
0.25	0.3	36
0.4	0.4	5
1.0	0.5	2
0.0706713780918728	0.0	283
0.10416666666666667	0.1	240
0.1568627450980392	0.2	102
0.20930232558139536	0.3	43
0.125	0.4	8
1.0	0.5	3
1.0	0.6	1
0.08099688473520249	0.0	321
0.09734513274336283	0.1	226
0.16831683168316833	0.2	101
0.22727272727272727	0.3	22
0.3333333333333333	0.4	6
0.5	0.5	2
1.0	0.6	2
0.07516339869281045	0.0	306
0.1037344398340249	0.1	241
0.17777777777777778	0.2	90
0.21621621621621623	0.3	37
0.5	0.4	6
0.05573770491803279	0.0	305
0.13278008298755187	0.1	241
0.1368421052631579	0.2	95
0.25	0.3	28
0.4	0.4	5
0.6	0.5	5
1.0	0.6	1
0.057432432432432436	0.0	296
0.12350597609561753	0.1	251
0.1511627906976744	0.2	86
0.24324324324324326	0.3	37
0.3333333333333333	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	1
0.0670926517571885	0.0	313
0.12133891213389121	0.1	239
0.13333333333333333	0.2	90
0.25925925925925924	0.3	27
0.2	0.4	5
0.8	0.5	5
1.0	0.6	1
0.06498194945848375	0.0	277
0.10245901639344263	0.1	244
0.1568627450980392	0.2	102
0.2222222222222222	0.3	45
0.25	0.4	8
1.0	0.5	3
1.0	0.6	1
0.052805280528052806	0.0	303
0.13821138211382114	0.1	246
0.11956521739130435	0.2	92
0.2962962962962963	0.3	27
0.42857142857142855	0.4	7
0.3333333333333333	0.5	3
1.0	0.6	2
0.06666666666666667	0.0	285
0.10687022900763359	0.1	262
0.17204301075268819	0.2	93
0.18518518518518517	0.3	27
0.375	0.4	8
0.75	0.5	4
1.0	0.6	1
0.07540983606557378	0.0	305
0.09917355371900827	0.1	242
0.18811881188118812	0.2	101
0.24	0.3	25
0.3333333333333333	0.4	6
1.0	0.5	1
0.059375	0.0	320
0.11682242990654206	0.1	214
0.17525773195876287	0.2	97
0.225	0.3	40
0.3333333333333333	0.4	6
1.0	0.5	3
0.07042253521126761	0.0	284
0.11068702290076336	0.1	262
0.12903225806451613	0.2	93
0.2903225806451613	0.3	31
0.25	0.4	4
0.5	0.5	4
1.0	0.6	2
0.07371794871794872	0.0	312
0.1078838174273859	0.1	241
0.15384615384615385	0.2	91
0.3225806451612903	0.3	31
0.25	0.4	4
1.0	0.5	1
0.07432432432432433	0.0	296
0.09716599190283401	0.1	247
0.15384615384615385	0.2	91
0.2727272727272727	0.3	33
0.2222222222222222	0.4	9
1.0	0.5	3
1.0	0.6	1
0.06666666666666667	0.0	315
0.11522633744855967	0.1	243
0.15853658536585366	0.2	82
0.28125	0.3	32
0.2	0.4	5
1.0	0.5	2
1.0	0.6	1
0.06666666666666667	0.0	300
0.10204081632653061	0.1	245
0.18292682926829268	0.2	82
0.225	0.3	40
0.2857142857142857	0.4	7
0.6	0.5	5
1.0	0.6	1
0.061224489795918366	0.0	294
0.1134453781512605	0.1	238
0.1485148514851485	0.2	101
0.3	0.3	40
0.3333333333333333	0.4	6
1.0	0.5	1
0.05067567567567568	0.0	296
0.1322314049586777	0.1	242
0.13043478260869565	0.2	92
0.23529411764705882	0.3	34
0.4	0.4	10
0.3333333333333333	0.5	3
1.0	0.6	3
0.058823529411764705	0.0	323
0.13537117903930132	0.1	229
0.16666666666666666	0.2	90
0.21875	0.3	32
0.4	0.4	5
1.0	0.5	1
0.056666666666666664	0.0	300
0.10869565217391304	0.1	230
0.19	0.2	100
0.23684210526315788	0.3	38
0.125	0.4	8
1.0	0.5	4
0.058823529411764705	0.0	306
0.1148936170212766	0.1	235
0.1368421052631579	0.2	95
0.35294117647058826	0.3	34
0.16666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.06315789473684211	0.0	285
0.10931174089068826	0.1	247
0.13793103448275862	0.2	87
0.2222222222222222	0.3	45
0.4	0.4	10
0.5	0.5	4
1.0	0.6	2
0.0641025641025641	0.0	312
0.1134453781512605	0.1	238
0.1797752808988764	0.2	89
0.21212121212121213	0.3	33
0.4	0.4	5
1.0	0.5	3
0.06785714285714285	0.0	280
0.0975609756097561	0.1	246
0.16494845360824742	0.2	97
0.18181818181818182	0.3	44
0.5714285714285714	0.4	7
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.06666666666666667	0.0	285
0.12	0.1	250
0.1111111111111111	0.2	108
0.4074074074074074	0.3	27
0.3	0.4	10
0.07092198581560284	0.0	282
0.10080645161290322	0.1	248
0.1792452830188679	0.2	106
0.17142857142857143	0.3	35
0.4	0.4	5
0.6666666666666666	0.5	3
1.0	0.6	1
0.06666666666666667	0.0	330
0.1059322033898305	0.1	236
0.15714285714285714	0.2	70
0.3055555555555556	0.3	36
0.6666666666666666	0.4	6
1.0	0.5	2
0.0695364238410596	0.0	302
0.1078838174273859	0.1	241
0.15555555555555556	0.2	90
0.23684210526315788	0.3	38
0.3333333333333333	0.4	3
0.6	0.5	5
1.0	0.6	1
0.06291390728476821	0.0	302
0.12446351931330472	0.1	233
0.14705882352941177	0.2	102
0.25	0.3	32
0.0	0.4	7
1.0	0.5	4
0.05750798722044728	0.0	313
0.12554112554112554	0.1	231
0.16483516483516483	0.2	91
0.22857142857142856	0.3	35
0.2857142857142857	0.4	7
1.0	0.5	2
1.0	0.6	1
0.06007067137809187	0.0	283
0.1078838174273859	0.1	241
0.1574074074074074	0.2	108
0.24242424242424243	0.3	33
0.2727272727272727	0.4	11
1.0	0.5	3
1.0	0.6	1
0.08571428571428572	0.0	315
0.09583333333333334	0.1	240
0.1282051282051282	0.2	78
0.25	0.3	36
0.2857142857142857	0.4	7
1.0	0.5	3
1.0	0.6	1
0.06785714285714285	0.0	280
0.10699588477366255	0.1	243
0.1509433962264151	0.2	106
0.23076923076923078	0.3	39
0.3	0.4	10
1.0	0.5	2
0.08280254777070063	0.0	314
0.08733624454148471	0.1	229
0.13402061855670103	0.2	97
0.3448275862068966	0.3	29
0.4	0.4	5
0.5	0.5	4
1.0	0.6	2
0.06338028169014084	0.0	284
0.11764705882352941	0.1	255
0.14583333333333334	0.2	96
0.14705882352941177	0.3	34
0.6666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.05592105263157895	0.0	304
0.112	0.1	250
0.18604651162790697	0.2	86
0.25925925925925924	0.3	27
0.5	0.4	8
0.6	0.5	5
0.0625	0.0	320
0.13191489361702127	0.1	235
0.13580246913580246	0.2	81
0.22580645161290322	0.3	31
0.3	0.4	10
1.0	0.5	3
0.06785714285714285	0.0	280
0.09876543209876543	0.1	243
0.1574074074074074	0.2	108
0.2857142857142857	0.3	35
0.2	0.4	10
0.6666666666666666	0.5	3
1.0	0.6	1
0.06779661016949153	0.0	295
0.1115702479338843	0.1	242
0.1523809523809524	0.2	105
0.23333333333333334	0.3	30
0.25	0.4	4
1.0	0.5	2
1.0	0.6	2
0.06944444444444445	0.0	288
0.11673151750972763	0.1	257
0.1262135922330097	0.2	103
0.32	0.3	25
0.5714285714285714	0.4	7
0.06779661016949153	0.0	295
0.11158798283261803	0.1	233
0.16822429906542055	0.2	107
0.21212121212121213	0.3	33
0.1111111111111111	0.4	9
1.0	0.5	3
0.06506849315068493	0.0	292
0.11020408163265306	0.1	245
0.15151515151515152	0.2	99
0.25	0.3	32
0.3333333333333333	0.4	6
0.6	0.5	5
1.0	0.6	1
0.0777027027027027	0.0	296
0.09623430962343096	0.1	239
0.14736842105263157	0.2	95
0.2682926829268293	0.3	41
0.25	0.4	4
0.5	0.5	4
1.0	0.6	1
0.0648854961832061	0.0	262
0.10646387832699619	0.1	263
0.14705882352941177	0.2	102
0.24390243902439024	0.3	41
0.125	0.4	8
1.0	0.5	4
0.07482993197278912	0.0	294
0.10416666666666667	0.1	240
0.12631578947368421	0.2	95
0.24324324324324326	0.3	37
0.4444444444444444	0.4	9
0.3333333333333333	0.5	3
1.0	0.6	2
0.06506849315068493	0.0	292
0.10887096774193548	0.1	248
0.14285714285714285	0.2	91
0.28205128205128205	0.3	39
0.2857142857142857	0.4	7
1.0	0.5	3
0.07168458781362007	0.0	279
0.10384615384615385	0.1	260
0.16129032258064516	0.2	93
0.20512820512820512	0.3	39
0.42857142857142855	0.4	7
1.0	0.5	2
0.08012820512820513	0.0	312
0.08677685950413223	0.1	242
0.20481927710843373	0.2	83
0.16129032258064516	0.3	31
0.3333333333333333	0.4	6
0.8	0.5	5
1.0	0.6	1
0.06397306397306397	0.0	297
0.11983471074380166	0.1	242
0.13829787234042554	0.2	94
0.2777777777777778	0.3	36
0.2222222222222222	0.4	9
1.0	0.5	2
0.061224489795918366	0.0	294
0.11983471074380166	0.1	242
0.12871287128712872	0.2	101
0.25	0.3	32
0.6666666666666666	0.4	6
0.5	0.5	4
1.0	0.6	1
0.06713780918727916	0.0	283
0.11507936507936507	0.1	252
0.14563106796116504	0.2	103
0.23529411764705882	0.3	34
0.42857142857142855	0.4	7
1.0	0.5	1
0.06389776357827476	0.0	313
0.11353711790393013	0.1	229
0.18823529411764706	0.2	85
0.16666666666666666	0.3	42
0.375	0.4	8
1.0	0.5	2
1.0	0.6	1
0.0759493670886076	0.0	316
0.09876543209876543	0.1	243
0.2	0.2	80
0.23529411764705882	0.3	34
0.3333333333333333	0.4	6
1.0	0.5	1
0.07368421052631578	0.0	285
0.0967741935483871	0.1	248
0.12962962962962962	0.2	108
0.37037037037037035	0.3	27
0.2857142857142857	0.4	7
0.75	0.5	4
1.0	0.6	1
0.07042253521126761	0.0	284
0.11952191235059761	0.1	251
0.10679611650485436	0.2	103
0.26666666666666666	0.3	30
0.25	0.4	8
1.0	0.5	3
1.0	0.6	1
0.06319702602230483	0.0	269
0.1183206106870229	0.1	262
0.13	0.2	100
0.25	0.3	40
0.0	0.4	5
1.0	0.5	4
0.08041958041958042	0.0	286
0.099601593625498	0.1	251
0.15306122448979592	0.2	98
0.20588235294117646	0.3	34
0.25	0.4	8
1.0	0.5	3
0.06168831168831169	0.0	308
0.1225296442687747	0.1	253
0.16049382716049382	0.2	81
0.21739130434782608	0.3	23
0.3333333333333333	0.4	9
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.07333333333333333	0.0	300
0.1059322033898305	0.1	236
0.13541666666666666	0.2	96
0.2702702702702703	0.3	37
0.16666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.0781758957654723	0.0	307
0.10743801652892562	0.1	242
0.14606741573033707	0.2	89
0.24242424242424243	0.3	33
0.16666666666666666	0.4	6
1.0	0.5	2
1.0	0.6	1
0.07317073170731707	0.0	287
0.10126582278481013	0.1	237
0.1559633027522936	0.2	109
0.2631578947368421	0.3	38
0.25	0.4	8
1.0	0.5	1
0.06159420289855073	0.0	276
0.11290322580645161	0.1	248
0.1308411214953271	0.2	107
0.28205128205128205	0.3	39
0.2	0.4	5
0.75	0.5	4
1.0	0.6	1
0.07168458781362007	0.0	279
0.096	0.1	250
0.15151515151515152	0.2	99
0.2564102564102564	0.3	39
0.2857142857142857	0.4	7
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.06484641638225255	0.0	293
0.11392405063291139	0.1	237
0.14285714285714285	0.2	105
0.2571428571428571	0.3	35
0.16666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.0657439446366782	0.0	289
0.11740890688259109	0.1	247
0.11224489795918367	0.2	98
0.3235294117647059	0.3	34
0.2222222222222222	0.4	9
1.0	0.5	3
0.07590759075907591	0.0	303
0.10569105691056911	0.1	246
0.12048192771084337	0.2	83
0.3055555555555556	0.3	36
0.14285714285714285	0.4	7
0.75	0.5	4
1.0	0.6	1
0.05714285714285714	0.0	315
0.12236286919831224	0.1	237
0.16304347826086957	0.2	92
0.3333333333333333	0.3	24
0.2222222222222222	0.4	9
1.0	0.5	2
1.0	0.6	1
0.06984126984126984	0.0	315
0.11158798283261803	0.1	233
0.14772727272727273	0.2	88
0.2777777777777778	0.3	36
0.0	0.4	4
1.0	0.5	3
1.0	0.6	1
0.07407407407407407	0.0	297
0.09166666666666666	0.1	240
0.18556701030927836	0.2	97
0.20588235294117646	0.3	34
0.42857142857142855	0.4	7
0.3333333333333333	0.5	3
1.0	0.6	2
0.06506849315068493	0.0	292
0.11814345991561181	0.1	237
0.13131313131313133	0.2	99
0.23076923076923078	0.3	39
0.14285714285714285	0.4	7
0.8333333333333334	0.5	6
0.06375838926174497	0.0	298
0.125	0.1	256
0.10344827586206896	0.2	87
0.3103448275862069	0.3	29
0.42857142857142855	0.4	7
1.0	0.5	2
1.0	0.6	1
0.07419354838709677	0.0	310
0.10775862068965517	0.1	232
0.13043478260869565	0.2	92
0.25	0.3	36
0.4	0.4	5
1.0	0.5	2
0.6666666666666666	0.6	3
0.0684931506849315	0.0	292
0.10227272727272728	0.1	264
0.175	0.2	80
0.2647058823529412	0.3	34
0.16666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.07849829351535836	0.0	293
0.09349593495934959	0.1	246
0.17307692307692307	0.2	104
0.20689655172413793	0.3	29
0.4	0.4	5
1.0	0.5	2
1.0	0.6	1
0.07165109034267912	0.0	321
0.1111111111111111	0.1	234
0.11764705882352941	0.2	85
0.375	0.3	32
0.2	0.4	5
1.0	0.5	3
0.07667731629392971	0.0	313
0.10569105691056911	0.1	246
0.14634146341463414	0.2	82
0.30303030303030304	0.3	33
0.0	0.4	2
0.6666666666666666	0.5	3
1.0	0.6	1
0.06159420289855073	0.0	276
0.108	0.1	250
0.16346153846153846	0.2	104
0.23076923076923078	0.3	39
0.25	0.4	8
1.0	0.5	2
1.0	0.6	1
0.07720588235294118	0.0	272
0.10344827586206896	0.1	261
0.13402061855670103	0.2	97
0.22857142857142856	0.3	35
0.125	0.4	8
0.75	0.5	4
0.6666666666666666	0.6	3
0.06484641638225255	0.0	293
0.1092436974789916	0.1	238
0.1588785046728972	0.2	107
0.2413793103448276	0.3	29
0.3	0.4	10
1.0	0.5	2
1.0	0.6	1
0.0707070707070707	0.0	297
0.10416666666666667	0.1	240
0.15151515151515152	0.2	99
0.25	0.3	32
0.375	0.4	8
0.5	0.5	2
1.0	0.6	2
0.054140127388535034	0.0	314
0.13478260869565217	0.1	230
0.1111111111111111	0.2	90
0.34285714285714286	0.3	35
0.16666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.08544303797468354	0.0	316
0.09663865546218488	0.1	238
0.16129032258064516	0.2	93
0.25925925925925924	0.3	27
0.5	0.4	6
0.07665505226480836	0.0	287
0.09917355371900827	0.1	242
0.1509433962264151	0.2	106
0.24324324324324326	0.3	37
0.0	0.4	4
1.0	0.5	3
1.0	0.6	1
0.06338028169014084	0.0	284
0.11297071129707113	0.1	239
0.14814814814814814	0.2	108
0.225	0.3	40
0.5	0.4	8
1.0	0.5	1
0.05860805860805861	0.0	273
0.11904761904761904	0.1	252
0.1553398058252427	0.2	103
0.20512820512820512	0.3	39
0.2222222222222222	0.4	9
0.5	0.5	2
1.0	0.6	2
0.06529209621993128	0.0	291
0.11570247933884298	0.1	242
0.13333333333333333	0.2	90
0.22727272727272727	0.3	44
0.3	0.4	10
1.0	0.5	3
0.06382978723404255	0.0	282
0.1171875	0.1	256
0.13541666666666666	0.2	96
0.21212121212121213	0.3	33
0.5454545454545454	0.4	11
0.5	0.5	2
0.0711864406779661	0.0	295
0.09523809523809523	0.1	231
0.16037735849056603	0.2	106
0.2631578947368421	0.3	38
0.0	0.4	4
0.8	0.5	5
1.0	0.6	1
0.07216494845360824	0.0	291
0.10975609756097561	0.1	246
0.15841584158415842	0.2	101
0.1935483870967742	0.3	31
0.16666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06909090909090909	0.0	275
0.1067193675889328	0.1	253
0.12871287128712872	0.2	101
0.2564102564102564	0.3	39
0.25	0.4	8
1.0	0.5	3
1.0	0.6	1
0.07446808510638298	0.0	282
0.10526315789473684	0.1	247
0.1308411214953271	0.2	107
0.2647058823529412	0.3	34
0.3333333333333333	0.4	6
0.75	0.5	4
0.061855670103092786	0.0	291
0.11382113821138211	0.1	246
0.14736842105263157	0.2	95
0.22857142857142856	0.3	35
0.375	0.4	8
0.6666666666666666	0.5	3
1.0	0.6	2
0.0695364238410596	0.0	302
0.10040160642570281	0.1	249
0.16483516483516483	0.2	91
0.32142857142857145	0.3	28
0.16666666666666666	0.4	6
1.0	0.5	4
0.08250825082508251	0.0	303
0.10416666666666667	0.1	240
0.12244897959183673	0.2	98
0.3103448275862069	0.3	29
0.3333333333333333	0.4	6
0.0	0.5	2
1.0	0.6	2
0.057432432432432436	0.0	296
0.12345679012345678	0.1	243
0.12631578947368421	0.2	95
0.3142857142857143	0.3	35
0.25	0.4	8
1.0	0.5	3
0.06028368794326241	0.0	282
0.108	0.1	250
0.14285714285714285	0.2	98
0.2972972972972973	0.3	37
0.36363636363636365	0.4	11
1.0	0.5	2
0.07216494845360824	0.0	291
0.10612244897959183	0.1	245
0.15384615384615385	0.2	104
0.24242424242424243	0.3	33
0.4	0.4	5
1.0	0.5	2
0.06859205776173286	0.0	277
0.0963855421686747	0.1	249
0.18181818181818182	0.2	110
0.18181818181818182	0.3	33
0.5555555555555556	0.4	9
0.5	0.5	2
0.061371841155234655	0.0	277
0.11507936507936507	0.1	252
0.14285714285714285	0.2	98
0.2564102564102564	0.3	39
0.125	0.4	8
0.5	0.5	4
1.0	0.6	2
0.07641196013289037	0.0	301
0.102880658436214	0.1	243
0.15217391304347827	0.2	92
0.2571428571428571	0.3	35
0.2857142857142857	0.4	7
1.0	0.5	2
0.07046979865771812	0.0	298
0.10612244897959183	0.1	245
0.13541666666666666	0.2	96
0.3103448275862069	0.3	29
0.4444444444444444	0.4	9
0.0	0.5	1
1.0	0.6	2
0.08253968253968254	0.0	315
0.0912863070539419	0.1	241
0.15384615384615385	0.2	78
0.22857142857142856	0.3	35
0.5	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06920415224913495	0.0	289
0.11290322580645161	0.1	248
0.15384615384615385	0.2	104
0.21212121212121213	0.3	33
0.6	0.4	5
1.0	0.5	1
0.053763440860215055	0.0	279
0.10743801652892562	0.1	242
0.16964285714285715	0.2	112
0.2777777777777778	0.3	36
0.14285714285714285	0.4	7
1.0	0.5	4
0.06620209059233449	0.0	287
0.1067193675889328	0.1	253
0.13186813186813187	0.2	91
0.3333333333333333	0.3	36
0.2222222222222222	0.4	9
0.75	0.5	4
0.07641196013289037	0.0	301
0.1037344398340249	0.1	241
0.14444444444444443	0.2	90
0.2702702702702703	0.3	37
0.0	0.4	7
1.0	0.5	4
0.06811145510835913	0.0	323
0.10964912280701754	0.1	228
0.17045454545454544	0.2	88
0.25806451612903225	0.3	31
0.3333333333333333	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	1
0.07046979865771812	0.0	298
0.1037344398340249	0.1	241
0.15463917525773196	0.2	97
0.25	0.3	32
0.375	0.4	8
0.5	0.5	2
1.0	0.6	2
