Actual Mortality (30-day)	Estimated Mortality (30-day)	Counts
0.21333333333333335	0.2	75
0.2571428571428571	0.3	35
0.2857142857142857	0.4	7
0.8333333333333334	0.5	6
1.0	0.6	1
0.06699751861042183	0.0	403
0.15151515151515152	0.1	165
0.22857142857142856	0.2	70
0.25806451612903225	0.3	31
0.6	0.4	5
0.75	0.5	4
1.0	0.6	2
0.06976744186046512	0.0	430
0.1568627450980392	0.1	153
0.25757575757575757	0.2	66
0.25	0.3	20
0.5714285714285714	0.4	7
1.0	0.5	4
0.06585365853658537	0.0	410
0.16774193548387098	0.1	155
0.21052631578947367	0.2	76
0.2692307692307692	0.3	26
0.5	0.4	6
0.6666666666666666	0.5	6
1.0	0.6	1
0.0625	0.0	416
0.17964071856287425	0.1	167
0.22058823529411764	0.2	68
0.3	0.3	20
1.0	0.4	3
0.6	0.5	5
1.0	0.6	1
0.060240963855421686	0.0	415
0.1564625850340136	0.1	147
0.2916666666666667	0.2	72
0.23529411764705882	0.3	34
0.5714285714285714	0.4	7
0.5	0.5	4
1.0	0.6	1
0.06235011990407674	0.0	417
0.174496644295302	0.1	149
0.22077922077922077	0.2	77
0.28	0.3	25
0.5714285714285714	0.4	7
0.8	0.5	5
0.06097560975609756	0.0	410
0.16455696202531644	0.1	158
0.25609756097560976	0.2	82
0.2777777777777778	0.3	18
0.625	0.4	8
0.5	0.5	4
0.06382978723404255	0.0	423
0.16556291390728478	0.1	151
0.26666666666666666	0.2	75
0.25	0.3	20
0.625	0.4	8
0.5	0.5	2
1.0	0.6	1
0.06367924528301887	0.0	424
0.18181818181818182	0.1	154
0.2028985507246377	0.2	69
0.3333333333333333	0.3	24
0.6666666666666666	0.4	3
0.8333333333333334	0.5	6
0.05721393034825871	0.0	402
0.1807909604519774	0.1	177
0.24285714285714285	0.2	70
0.25	0.3	20
0.42857142857142855	0.4	7
1.0	0.5	3
1.0	0.6	1
0.061124694376528114	0.0	409
0.15822784810126583	0.1	158
0.2631578947368421	0.2	76
0.28	0.3	25
0.42857142857142855	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	2
0.06172839506172839	0.0	405
0.15584415584415584	0.1	154
0.2716049382716049	0.2	81
0.22580645161290322	0.3	31
0.5	0.4	4
0.8	0.5	5
0.05764411027568922	0.0	399
0.1625	0.1	160
0.2465753424657534	0.2	73
0.2	0.3	35
0.8	0.4	5
0.6666666666666666	0.5	6
1.0	0.6	2
0.06403940886699508	0.0	406
0.16149068322981366	0.1	161
0.2191780821917808	0.2	73
0.2692307692307692	0.3	26
0.5	0.4	8
0.75	0.5	4
1.0	0.6	2
0.06633906633906633	0.0	407
0.19047619047619047	0.1	168
0.19117647058823528	0.2	68
0.15384615384615385	0.3	26
0.6666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06097560975609756	0.0	410
0.17834394904458598	0.1	157
0.21621621621621623	0.2	74
0.23076923076923078	0.3	26
0.625	0.4	8
0.8	0.5	5
0.062034739454094295	0.0	403
0.16666666666666666	0.1	150
0.24050632911392406	0.2	79
0.1875	0.3	32
0.4444444444444444	0.4	9
0.8	0.5	5
0.5	0.6	2
0.07345971563981042	0.0	422
0.16352201257861634	0.1	159
0.1774193548387097	0.2	62
0.32	0.3	25
0.5	0.4	6
0.8	0.5	5
1.0	0.6	1
0.06976744186046512	0.0	430
0.17105263157894737	0.1	152
0.21739130434782608	0.2	69
0.4090909090909091	0.3	22
0.3333333333333333	0.4	3
0.6666666666666666	0.5	3
1.0	0.6	1
0.06451612903225806	0.0	403
0.14285714285714285	0.1	154
0.24096385542168675	0.2	83
0.2857142857142857	0.3	28
0.5	0.4	6
0.8333333333333334	0.5	6
0.07259953161592506	0.0	427
0.1643835616438356	0.1	146
0.21621621621621623	0.2	74
0.22727272727272727	0.3	22
0.7142857142857143	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	1
0.06310679611650485	0.0	412
0.17682926829268292	0.1	164
0.23809523809523808	0.2	63
0.18518518518518517	0.3	27
0.5555555555555556	0.4	9
0.75	0.5	4
1.0	0.6	1
0.06053268765133172	0.0	413
0.20125786163522014	0.1	159
0.18840579710144928	0.2	69
0.19230769230769232	0.3	26
0.5	0.4	6
1.0	0.5	6
0.0	0.6	1
0.0765661252900232	0.0	431
0.15862068965517243	0.1	145
0.203125	0.2	64
0.25	0.3	28
0.3333333333333333	0.4	6
1.0	0.5	5
1.0	0.6	1
0.06356968215158924	0.0	409
0.15	0.1	160
0.24193548387096775	0.2	62
0.2647058823529412	0.3	34
0.7	0.4	10
0.75	0.5	4
0.0	0.6	1
0.06265664160401002	0.0	399
0.1656441717791411	0.1	163
0.2191780821917808	0.2	73
0.25	0.3	32
0.375	0.4	8
1.0	0.5	4
1.0	0.6	1
0.06388206388206388	0.0	407
0.14012738853503184	0.1	157
0.27848101265822783	0.2	79
0.23076923076923078	0.3	26
0.7142857142857143	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	1
0.05867970660146699	0.0	409
0.18	0.1	150
0.20454545454545456	0.2	88
0.391304347826087	0.3	23
0.6	0.4	5
0.5	0.5	4
1.0	0.6	1
0.08624708624708624	0.0	429
0.11486486486486487	0.1	148
0.21875	0.2	64
0.2692307692307692	0.3	26
0.5	0.4	6
0.8333333333333334	0.5	6
1.0	0.6	1
0.06601466992665037	0.0	409
0.15527950310559005	0.1	161
0.2631578947368421	0.2	76
0.20833333333333334	0.3	24
0.6	0.4	5
0.8	0.5	5
0.06218905472636816	0.0	402
0.16149068322981366	0.1	161
0.2361111111111111	0.2	72
0.21212121212121213	0.3	33
0.75	0.4	4
0.75	0.5	8
0.0661764705882353	0.0	408
0.15950920245398773	0.1	163
0.23529411764705882	0.2	68
0.25	0.3	28
0.4444444444444444	0.4	9
1.0	0.5	2
1.0	0.6	2
0.06937799043062201	0.0	418
0.1488095238095238	0.1	168
0.27586206896551724	0.2	58
0.25	0.3	24
0.5714285714285714	0.4	7
0.75	0.5	4
1.0	0.6	1
0.06326034063260341	0.0	411
0.18902439024390244	0.1	164
0.17647058823529413	0.2	68
0.2916666666666667	0.3	24
0.5	0.4	8
0.8	0.5	5
0.06234413965087282	0.0	401
0.14556962025316456	0.1	158
0.28	0.2	75
0.22857142857142856	0.3	35
0.4	0.4	5
0.8	0.5	5
1.0	0.6	1
0.06188118811881188	0.0	404
0.15568862275449102	0.1	167
0.2465753424657534	0.2	73
0.2608695652173913	0.3	23
0.5	0.4	6
0.8	0.5	5
1.0	0.6	2
0.061124694376528114	0.0	409
0.16149068322981366	0.1	161
0.2727272727272727	0.2	77
0.17391304347826086	0.3	23
0.6666666666666666	0.4	6
1.0	0.5	4
0.06633906633906633	0.0	407
0.16233766233766234	0.1	154
0.23376623376623376	0.2	77
0.17857142857142858	0.3	28
0.42857142857142855	0.4	7
0.8333333333333334	0.5	6
1.0	0.6	1
0.06506024096385542	0.0	415
0.16339869281045752	0.1	153
0.24324324324324326	0.2	74
0.2	0.3	25
0.5	0.4	8
1.0	0.5	4
1.0	0.6	1
0.07603686635944701	0.0	434
0.14388489208633093	0.1	139
0.2222222222222222	0.2	63
0.2727272727272727	0.3	33
0.6666666666666666	0.4	3
0.75	0.5	8
0.06097560975609756	0.0	410
0.16666666666666666	0.1	156
0.2597402597402597	0.2	77
0.3333333333333333	0.3	27
0.3333333333333333	0.4	6
0.6666666666666666	0.5	3
0.0	0.6	1
0.06142506142506143	0.0	407
0.15527950310559005	0.1	161
0.29333333333333333	0.2	75
0.23076923076923078	0.3	26
0.5	0.4	6
0.5	0.5	4
1.0	0.6	1
0.06419753086419754	0.0	405
0.17751479289940827	0.1	169
0.17142857142857143	0.2	70
0.34782608695652173	0.3	23
0.5	0.4	6
0.6666666666666666	0.5	6
1.0	0.6	1
0.06413301662707839	0.0	421
0.1643835616438356	0.1	146
0.24358974358974358	0.2	78
0.25	0.3	24
0.8	0.4	5
0.8	0.5	5
0.0	0.7	1
0.06352941176470588	0.0	425
0.1875	0.1	144
0.23684210526315788	0.2	76
0.2962962962962963	0.3	27
0.6	0.4	5
0.3333333333333333	0.5	3
0.06157635467980296	0.0	406
0.16049382716049382	0.1	162
0.25	0.2	68
0.25806451612903225	0.3	31
0.3333333333333333	0.4	6
0.8	0.5	5
1.0	0.6	2
0.06310679611650485	0.0	412
0.17880794701986755	0.1	151
0.22666666666666666	0.2	75
0.21875	0.3	32
0.75	0.4	4
0.75	0.5	4
0.5	0.6	2
0.06937799043062201	0.0	418
0.12751677852348994	0.1	149
0.28205128205128205	0.2	78
0.22727272727272727	0.3	22
0.5714285714285714	0.4	7
0.75	0.5	4
1.0	0.6	2
0.05623471882640587	0.0	409
0.18012422360248448	0.1	161
0.21739130434782608	0.2	69
0.3225806451612903	0.3	31
0.75	0.4	4
0.6666666666666666	0.5	6
0.06030150753768844	0.0	398
0.16875	0.1	160
0.20512820512820512	0.2	78
0.2962962962962963	0.3	27
0.36363636363636365	0.4	11
0.8	0.5	5
1.0	0.6	1
0.06142506142506143	0.0	407
0.17333333333333334	0.1	150
0.2125	0.2	80
0.32142857142857145	0.3	28
0.36363636363636365	0.4	11
0.75	0.5	4
0.06030150753768844	0.0	398
0.17721518987341772	0.1	158
0.20987654320987653	0.2	81
0.23333333333333334	0.3	30
0.5	0.4	6
0.6	0.5	5
1.0	0.6	2
0.05925925925925926	0.0	405
0.16770186335403728	0.1	161
0.25	0.2	76
0.2222222222222222	0.3	27
0.6	0.4	5
0.8	0.5	5
1.0	0.6	1
0.058394160583941604	0.0	411
0.16025641025641027	0.1	156
0.2597402597402597	0.2	77
0.2727272727272727	0.3	22
0.5714285714285714	0.4	7
0.6666666666666666	0.5	6
1.0	0.6	1
0.06060606060606061	0.0	396
0.16184971098265896	0.1	173
0.26865671641791045	0.2	67
0.1935483870967742	0.3	31
0.42857142857142855	0.4	7
0.8333333333333334	0.5	6
0.0594059405940594	0.0	404
0.17751479289940827	0.1	169
0.2535211267605634	0.2	71
0.18181818181818182	0.3	22
0.42857142857142855	0.4	7
0.6666666666666666	0.5	6
1.0	0.6	1
0.06981981981981981	0.0	444
0.1643835616438356	0.1	146
0.2631578947368421	0.2	57
0.3181818181818182	0.3	22
0.42857142857142855	0.4	7
1.0	0.5	4
0.06341463414634146	0.0	410
0.18128654970760233	0.1	171
0.22580645161290322	0.2	62
0.2962962962962963	0.3	27
0.4	0.4	5
0.5	0.5	4
1.0	0.6	1
0.06172839506172839	0.0	405
0.1746987951807229	0.1	166
0.23076923076923078	0.2	78
0.23809523809523808	0.3	21
0.6666666666666666	0.4	3
0.7142857142857143	0.5	7
0.07194244604316546	0.0	417
0.1509433962264151	0.1	159
0.24324324324324326	0.2	74
0.2631578947368421	0.3	19
0.5	0.4	4
0.6666666666666666	0.5	6
1.0	0.6	1
0.0688836104513064	0.0	421
0.16352201257861634	0.1	159
0.22580645161290322	0.2	62
0.35714285714285715	0.3	28
0.3333333333333333	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	1
0.0625	0.0	416
0.1597222222222222	0.1	144
0.2564102564102564	0.2	78
0.27586206896551724	0.3	29
0.4	0.4	5
0.625	0.5	8
0.06326034063260341	0.0	411
0.16666666666666666	0.1	168
0.25	0.2	64
0.19230769230769232	0.3	26
0.75	0.4	4
0.8	0.5	5
1.0	0.6	2
0.0645933014354067	0.0	418
0.174496644295302	0.1	149
0.2328767123287671	0.2	73
0.17857142857142858	0.3	28
0.6666666666666666	0.4	6
0.8333333333333334	0.5	6
0.0702576112412178	0.0	427
0.1568627450980392	0.1	153
0.24193548387096775	0.2	62
0.2692307692307692	0.3	26
0.42857142857142855	0.4	7
1.0	0.5	3
1.0	0.6	2
0.06496519721577726	0.0	431
0.17567567567567569	0.1	148
0.23880597014925373	0.2	67
0.2727272727272727	0.3	22
0.5714285714285714	0.4	7
0.8	0.5	5
0.06142506142506143	0.0	407
0.15625	0.1	160
0.2345679012345679	0.2	81
0.391304347826087	0.3	23
0.75	0.4	4
0.75	0.5	4
0.0	0.6	1
0.05822784810126582	0.0	395
0.1686046511627907	0.1	172
0.23943661971830985	0.2	71
0.22580645161290322	0.3	31
0.6	0.4	5
0.8	0.5	5
1.0	0.6	1
0.06388206388206388	0.0	407
0.16149068322981366	0.1	161
0.23684210526315788	0.2	76
0.2916666666666667	0.3	24
0.5	0.4	8
1.0	0.5	2
0.5	0.6	2
0.07529411764705882	0.0	425
0.15723270440251572	0.1	159
0.21875	0.2	64
0.15789473684210525	0.3	19
0.75	0.4	8
0.6666666666666666	0.5	3
1.0	0.6	2
0.06341463414634146	0.0	410
0.14534883720930233	0.1	172
0.3	0.2	60
0.28	0.3	25
0.4444444444444444	0.4	9
1.0	0.5	3
1.0	0.6	1
0.0575	0.0	400
0.16568047337278108	0.1	169
0.2702702702702703	0.2	74
0.17391304347826086	0.3	23
0.5	0.4	10
1.0	0.5	3
1.0	0.6	1
0.06142506142506143	0.0	407
0.16352201257861634	0.1	159
0.23684210526315788	0.2	76
0.24	0.3	25
0.5555555555555556	0.4	9
1.0	0.5	2
1.0	0.6	2
0.06569343065693431	0.0	411
0.1554054054054054	0.1	148
0.21686746987951808	0.2	83
0.2962962962962963	0.3	27
0.6666666666666666	0.4	3
0.8	0.5	5
0.6666666666666666	0.6	3
0.06234413965087282	0.0	401
0.1524390243902439	0.1	164
0.2631578947368421	0.2	76
0.24	0.3	25
0.3333333333333333	0.4	6
0.8571428571428571	0.5	7
0.0	0.6	1
0.0794392523364486	0.0	428
0.15625	0.1	160
0.21428571428571427	0.2	56
0.3076923076923077	0.3	26
0.25	0.4	4
0.6666666666666666	0.5	6
0.06862745098039216	0.0	408
0.1393939393939394	0.1	165
0.25396825396825395	0.2	63
0.26666666666666666	0.3	30
0.3333333333333333	0.4	6
0.8333333333333334	0.5	6
1.0	0.6	2
0.06537530266343826	0.0	413
0.16129032258064516	0.1	155
0.2	0.2	75
0.3333333333333333	0.3	24
0.5714285714285714	0.4	7
0.8333333333333334	0.5	6
0.05721393034825871	0.0	402
0.17751479289940827	0.1	169
0.22972972972972974	0.2	74
0.2857142857142857	0.3	21
0.4444444444444444	0.4	9
0.8	0.5	5
0.059850374064837904	0.0	401
0.16666666666666666	0.1	162
0.2222222222222222	0.2	72
0.2857142857142857	0.3	35
0.5	0.4	4
0.75	0.5	4
1.0	0.6	2
0.06265060240963856	0.0	415
0.18012422360248448	0.1	161
0.22727272727272727	0.2	66
0.2692307692307692	0.3	26
0.42857142857142855	0.4	7
0.75	0.5	4
1.0	0.6	1
0.06976744186046512	0.0	430
0.17333333333333334	0.1	150
0.21875	0.2	64
0.32	0.3	25
0.5	0.4	6
0.5	0.5	4
1.0	0.6	1
0.06372549019607843	0.0	408
0.16981132075471697	0.1	159
0.2112676056338028	0.2	71
0.27586206896551724	0.3	29
0.2857142857142857	0.4	7
1.0	0.5	6
0.06451612903225806	0.0	403
0.16455696202531644	0.1	158
0.20588235294117646	0.2	68
0.2564102564102564	0.3	39
0.4	0.4	5
1.0	0.5	4
0.6666666666666666	0.6	3
0.06361323155216285	0.0	393
0.15625	0.1	160
0.2375	0.2	80
0.1875	0.3	32
0.42857142857142855	0.4	7
0.75	0.5	8
0.06683168316831684	0.0	404
0.15	0.1	160
0.2465753424657534	0.2	73
0.20689655172413793	0.3	29
0.5	0.4	6
0.7142857142857143	0.5	7
1.0	0.6	1
0.08018867924528301	0.0	424
0.1125	0.1	160
0.3050847457627119	0.2	59
0.21428571428571427	0.3	28
0.75	0.4	4
1.0	0.5	3
1.0	0.6	2
0.0703883495145631	0.0	412
0.1390728476821192	0.1	151
0.25	0.2	68
0.2631578947368421	0.3	38
0.3333333333333333	0.4	6
1.0	0.5	4
1.0	0.6	1
0.0688836104513064	0.0	421
0.16883116883116883	0.1	154
0.21212121212121213	0.2	66
0.2608695652173913	0.3	23
0.4444444444444444	0.4	9
0.6666666666666666	0.5	6
1.0	0.6	1
0.06372549019607843	0.0	408
0.16560509554140126	0.1	157
0.2222222222222222	0.2	72
0.27586206896551724	0.3	29
0.3333333333333333	0.4	6
0.6666666666666666	0.5	6
1.0	0.6	2
0.06009615384615385	0.0	416
0.16339869281045752	0.1	153
0.25	0.2	84
0.3125	0.3	16
0.7142857142857143	0.4	7
0.75	0.5	4
0.07655502392344497	0.0	418
0.13815789473684212	0.1	152
0.22388059701492538	0.2	67
0.25806451612903225	0.3	31
0.5	0.4	6
0.8	0.5	5
1.0	0.6	1
0.05764411027568922	0.0	399
0.17575757575757575	0.1	165
0.2073170731707317	0.2	82
0.2857142857142857	0.3	21
0.5714285714285714	0.4	7
0.8	0.5	5
1.0	0.6	1
0.061274509803921566	0.0	408
0.16447368421052633	0.1	152
0.21794871794871795	0.2	78
0.32142857142857145	0.3	28
0.5555555555555556	0.4	9
0.5	0.5	4
1.0	0.6	1
0.06796116504854369	0.0	412
0.16455696202531644	0.1	158
0.21739130434782608	0.2	69
0.26666666666666666	0.3	30
0.6	0.4	5
0.6	0.5	5
1.0	0.6	1
0.06265060240963856	0.0	415
0.16778523489932887	0.1	149
0.22857142857142856	0.2	70
0.22580645161290322	0.3	31
0.5	0.4	6
0.7142857142857143	0.5	7
1.0	0.6	2
0.06864988558352403	0.0	437
0.19205298013245034	0.1	151
0.21818181818181817	0.2	55
0.19047619047619047	0.3	21
0.5	0.4	8
0.5	0.5	6
1.0	0.6	2
0.06569343065693431	0.0	411
0.16129032258064516	0.1	155
0.1951219512195122	0.2	82
0.4	0.3	20
0.4	0.4	5
0.8	0.5	5
1.0	0.6	2
0.06775700934579439	0.0	428
0.18055555555555555	0.1	144
0.20833333333333334	0.2	72
0.25	0.3	24
0.7142857142857143	0.4	7
0.6	0.5	5
0.06763285024154589	0.0	414
0.17543859649122806	0.1	171
0.20967741935483872	0.2	62
0.2727272727272727	0.3	22
0.5	0.4	8
1.0	0.5	3
0.06297229219143577	0.0	397
0.1402439024390244	0.1	164
0.25925925925925924	0.2	81
0.2692307692307692	0.3	26
0.5	0.4	6
0.75	0.5	4
1.0	0.6	2
0.06295399515738499	0.0	413
0.16770186335403728	0.1	161
0.2608695652173913	0.2	69
0.21739130434782608	0.3	23
0.5	0.4	8
0.6	0.5	5
1.0	0.6	1
0.06030150753768844	0.0	398
0.15432098765432098	0.1	162
0.23684210526315788	0.2	76
0.27586206896551724	0.3	29
0.5	0.4	8
0.6666666666666666	0.5	6
1.0	0.6	1
0.06521739130434782	0.0	414
0.1761006289308176	0.1	159
0.2463768115942029	0.2	69
0.11538461538461539	0.3	26
0.875	0.4	8
0.5	0.5	4
0.05707196029776675	0.0	403
0.17575757575757575	0.1	165
0.2361111111111111	0.2	72
0.25	0.3	28
0.5714285714285714	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	2
0.05472636815920398	0.0	402
0.1656441717791411	0.1	163
0.2702702702702703	0.2	74
0.25	0.3	28
0.5	0.4	6
0.7142857142857143	0.5	7
0.0625	0.0	400
0.1566265060240964	0.1	166
0.23376623376623376	0.2	77
0.28	0.3	25
0.6	0.4	5
0.6	0.5	5
1.0	0.6	2
0.0684931506849315	0.0	438
0.1986754966887417	0.1	151
0.18518518518518517	0.2	54
0.23076923076923078	0.3	26
0.625	0.4	8
1.0	0.5	2
1.0	0.6	1
0.06699751861042183	0.0	403
0.15	0.1	160
0.24675324675324675	0.2	77
0.21428571428571427	0.3	28
0.625	0.4	8
0.75	0.5	4
0.060240963855421686	0.0	415
0.16326530612244897	0.1	147
0.2345679012345679	0.2	81
0.375	0.3	24
0.42857142857142855	0.4	7
0.6	0.5	5
1.0	0.6	1
0.05867970660146699	0.0	409
0.17880794701986755	0.1	151
0.225	0.2	80
0.25	0.3	28
0.5	0.4	4
0.8	0.5	5
0.6666666666666666	0.6	3
0.060240963855421686	0.0	415
0.1951219512195122	0.1	164
0.2	0.2	60
0.26666666666666666	0.3	30
0.2	0.4	5
1.0	0.5	4
1.0	0.6	2
0.05707196029776675	0.0	403
0.18354430379746836	0.1	158
0.21518987341772153	0.2	79
0.24	0.3	25
0.4444444444444444	0.4	9
0.75	0.5	4
1.0	0.6	2
0.05925925925925926	0.0	405
0.17391304347826086	0.1	161
0.2463768115942029	0.2	69
0.1875	0.3	32
0.6	0.4	5
0.7142857142857143	0.5	7
1.0	0.6	1
0.05811138014527845	0.0	413
0.18120805369127516	0.1	149
0.21052631578947367	0.2	76
0.3103448275862069	0.3	29
0.2857142857142857	0.4	7
1.0	0.5	5
1.0	0.6	1
0.05472636815920398	0.0	402
0.17647058823529413	0.1	170
0.24285714285714285	0.2	70
0.2692307692307692	0.3	26
0.5714285714285714	0.4	7
0.8	0.5	5
0.060240963855421686	0.0	415
0.2	0.1	155
0.18309859154929578	0.2	71
0.2413793103448276	0.3	29
0.75	0.4	4
0.8333333333333334	0.5	6
0.06030150753768844	0.0	398
0.15384615384615385	0.1	156
0.2682926829268293	0.2	82
0.1935483870967742	0.3	31
0.5	0.4	6
0.6666666666666666	0.5	6
1.0	0.6	1
0.06971153846153846	0.0	416
0.15853658536585366	0.1	164
0.26229508196721313	0.2	61
0.2222222222222222	0.3	27
0.3333333333333333	0.4	6
0.75	0.5	4
1.0	0.6	2
0.06521739130434782	0.0	414
0.1588235294117647	0.1	170
0.26229508196721313	0.2	61
0.30434782608695654	0.3	23
0.3333333333333333	0.4	6
0.8333333333333334	0.5	6
0.07600950118764846	0.0	421
0.1292517006802721	0.1	147
0.25333333333333335	0.2	75
0.20833333333333334	0.3	24
0.625	0.4	8
0.8	0.5	5
0.06601466992665037	0.0	409
0.1588235294117647	0.1	170
0.25	0.2	68
0.2631578947368421	0.3	19
0.42857142857142855	0.4	7
0.7142857142857143	0.5	7
0.06683168316831684	0.0	404
0.1509433962264151	0.1	159
0.21333333333333335	0.2	75
0.3	0.3	30
0.5	0.4	6
0.8	0.5	5
1.0	0.6	1
0.05665024630541872	0.0	406
0.18633540372670807	0.1	161
0.2077922077922078	0.2	77
0.25	0.3	24
0.5714285714285714	0.4	7
1.0	0.5	5
0.057356608478802994	0.0	401
0.17791411042944785	0.1	163
0.2328767123287671	0.2	73
0.23333333333333334	0.3	30
0.5	0.4	8
0.8	0.5	5
0.06862745098039216	0.0	408
0.16149068322981366	0.1	161
0.19736842105263158	0.2	76
0.375	0.3	24
0.5	0.4	8
0.6666666666666666	0.5	3
0.06971153846153846	0.0	416
0.13333333333333333	0.1	150
0.2564102564102564	0.2	78
0.2727272727272727	0.3	22
0.4444444444444444	0.4	9
1.0	0.5	4
1.0	0.6	1
0.06334841628959276	0.0	442
0.1736111111111111	0.1	144
0.3148148148148148	0.2	54
0.25925925925925924	0.3	27
0.25	0.4	8
1.0	0.5	4
1.0	0.6	1
0.06823529411764706	0.0	425
0.18831168831168832	0.1	154
0.1780821917808219	0.2	73
0.29411764705882354	0.3	17
0.4	0.4	5
1.0	0.5	5
1.0	0.6	1
0.06403940886699508	0.0	406
0.15757575757575756	0.1	165
0.2753623188405797	0.2	69
0.17857142857142858	0.3	28
0.6	0.4	10
1.0	0.5	2
0.06030150753768844	0.0	398
0.15625	0.1	160
0.25333333333333335	0.2	75
0.2647058823529412	0.3	34
0.2857142857142857	0.4	7
0.8	0.5	5
1.0	0.6	1
0.06839622641509434	0.0	424
0.18421052631578946	0.1	152
0.19696969696969696	0.2	66
0.2	0.3	25
0.6	0.4	5
0.8333333333333334	0.5	6
0.5	0.6	2
0.061274509803921566	0.0	408
0.18497109826589594	0.1	173
0.22058823529411764	0.2	68
0.19047619047619047	0.3	21
0.75	0.4	8
1.0	0.5	2
0.06053268765133172	0.0	413
0.19760479041916168	0.1	167
0.2	0.2	60
0.3	0.3	30
0.3333333333333333	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	1
0.06205250596658711	0.0	419
0.16339869281045752	0.1	153
0.2537313432835821	0.2	67
0.2857142857142857	0.3	28
0.4	0.4	5
0.8	0.5	5
0.6666666666666666	0.6	3
0.06310679611650485	0.0	412
0.15172413793103448	0.1	145
0.23255813953488372	0.2	86
0.34615384615384615	0.3	26
0.5	0.4	6
0.8	0.5	5
0.07294117647058823	0.0	425
0.1518987341772152	0.1	158
0.24242424242424243	0.2	66
0.3333333333333333	0.3	24
1.0	0.4	4
0.5	0.5	2
0.0	0.6	1
0.058394160583941604	0.0	411
0.19393939393939394	0.1	165
0.2153846153846154	0.2	65
0.2222222222222222	0.3	27
0.5	0.4	8
1.0	0.5	3
1.0	0.6	1
0.0687960687960688	0.0	407
0.14906832298136646	0.1	161
0.22972972972972974	0.2	74
0.23076923076923078	0.3	26
0.6	0.4	5
0.8	0.5	5
1.0	0.6	2
0.07259953161592506	0.0	427
0.14102564102564102	0.1	156
0.2608695652173913	0.2	69
0.2777777777777778	0.3	18
0.6	0.4	5
1.0	0.5	5
0.06403940886699508	0.0	406
0.17058823529411765	0.1	170
0.21311475409836064	0.2	61
0.26666666666666666	0.3	30
0.5	0.4	6
0.6666666666666666	0.5	6
1.0	0.6	1
0.06220095693779904	0.0	418
0.17391304347826086	0.1	161
0.24193548387096775	0.2	62
0.23076923076923078	0.3	26
0.42857142857142855	0.4	7
1.0	0.5	6
0.06698564593301436	0.0	418
0.16875	0.1	160
0.2318840579710145	0.2	69
0.22727272727272727	0.3	22
0.6666666666666666	0.4	6
0.8	0.5	5
0.06188118811881188	0.0	404
0.16568047337278108	0.1	169
0.22727272727272727	0.2	66
0.35714285714285715	0.3	28
0.2857142857142857	0.4	7
0.6	0.5	5
1.0	0.6	1
0.06474820143884892	0.0	417
0.15714285714285714	0.1	140
0.24719101123595505	0.2	89
0.22727272727272727	0.3	22
0.5	0.4	6
0.75	0.5	4
1.0	0.6	2
0.06097560975609756	0.0	410
0.16666666666666666	0.1	162
0.22857142857142856	0.2	70
0.3076923076923077	0.3	26
0.7777777777777778	0.4	9
0.3333333333333333	0.5	3
0.06585365853658537	0.0	410
0.17088607594936708	0.1	158
0.21052631578947367	0.2	76
0.20833333333333334	0.3	24
0.5714285714285714	0.4	7
1.0	0.5	5
0.06341463414634146	0.0	410
0.15723270440251572	0.1	159
0.23170731707317074	0.2	82
0.35	0.3	20
0.3333333333333333	0.4	3
1.0	0.5	6
0.06506024096385542	0.0	415
0.17391304347826086	0.1	161
0.23529411764705882	0.2	68
0.21739130434782608	0.3	23
0.4	0.4	5
0.8	0.5	5
0.6666666666666666	0.6	3
0.06435643564356436	0.0	404
0.1761006289308176	0.1	159
0.16901408450704225	0.2	71
0.30303030303030304	0.3	33
0.5	0.4	8
0.8	0.5	5
0.07875894988066826	0.0	419
0.14465408805031446	0.1	159
0.18032786885245902	0.2	61
0.3448275862068966	0.3	29
0.5	0.4	8
0.6666666666666666	0.5	3
1.0	0.6	1
0.06265664160401002	0.0	399
0.1509433962264151	0.1	159
0.2631578947368421	0.2	76
0.17647058823529413	0.3	34
0.8	0.4	5
0.6666666666666666	0.5	6
1.0	0.6	1
0.05275779376498801	0.0	417
0.21428571428571427	0.1	154
0.17333333333333334	0.2	75
0.3333333333333333	0.3	21
0.5	0.4	6
0.8	0.5	5
1.0	0.6	2
0.0645933014354067	0.0	418
0.14814814814814814	0.1	162
0.30303030303030304	0.2	66
0.2916666666666667	0.3	24
0.4	0.4	5
0.75	0.5	4
1.0	0.6	1
0.06407322654462243	0.0	437
0.1643835616438356	0.1	146
0.3	0.2	60
0.21739130434782608	0.3	23
0.5555555555555556	0.4	9
0.75	0.5	4
1.0	0.6	1
0.05955334987593052	0.0	403
0.16770186335403728	0.1	161
0.25316455696202533	0.2	79
0.21739130434782608	0.3	23
0.45454545454545453	0.4	11
1.0	0.5	2
1.0	0.6	1
0.059850374064837904	0.0	401
0.16352201257861634	0.1	159
0.24050632911392406	0.2	79
0.25925925925925924	0.3	27
0.42857142857142855	0.4	7
0.7142857142857143	0.5	7
0.06474820143884892	0.0	417
