Actual Deterioration	Estimated Deterioration	Counts
0.30851063829787234	0.4	94
0.6326530612244898	0.5	49
0.6	0.6	20
0.6666666666666666	0.7	12
1.0	0.8	6
0.5	0.9	2
0.2	0.0	55
0.176056338028169	0.1	142
0.28901734104046245	0.2	173
0.27450980392156865	0.3	153
0.43478260869565216	0.4	92
0.5357142857142857	0.5	28
0.65	0.6	20
0.9090909090909091	0.7	11
0.8333333333333334	0.8	6
0.17073170731707318	0.0	41
0.19696969696969696	0.1	132
0.21621621621621623	0.2	185
0.34210526315789475	0.3	152
0.375	0.4	80
0.5531914893617021	0.5	47
0.64	0.6	25
0.7692307692307693	0.7	13
0.75	0.8	4
1.0	0.9	1
0.22916666666666666	0.0	48
0.19230769230769232	0.1	130
0.24338624338624337	0.2	189
0.34868421052631576	0.3	152
0.3488372093023256	0.4	86
0.5263157894736842	0.5	38
0.6842105263157895	0.6	19
0.7142857142857143	0.7	14
0.75	0.8	4
0.15555555555555556	0.0	45
0.19327731092436976	0.1	119
0.2956989247311828	0.2	186
0.3026315789473684	0.3	152
0.29473684210526313	0.4	95
0.6511627906976745	0.5	43
0.42105263157894735	0.6	19
0.7777777777777778	0.7	18
0.6666666666666666	0.8	3
0.14583333333333334	0.0	48
0.20512820512820512	0.1	156
0.26666666666666666	0.2	165
0.3466666666666667	0.3	150
0.3291139240506329	0.4	79
0.5128205128205128	0.5	39
0.6521739130434783	0.6	23
0.7142857142857143	0.7	14
1.0	0.8	4
0.5	0.9	2
0.17647058823529413	0.0	51
0.17482517482517482	0.1	143
0.2787878787878788	0.2	165
0.34210526315789475	0.3	152
0.35802469135802467	0.4	81
0.48936170212765956	0.5	47
0.5217391304347826	0.6	23
0.8333333333333334	0.7	12
0.8333333333333334	0.8	6
0.16666666666666666	0.0	54
0.16923076923076924	0.1	130
0.28651685393258425	0.2	178
0.3125	0.3	144
0.3473684210526316	0.4	95
0.5588235294117647	0.5	34
0.6551724137931034	0.6	29
0.8461538461538461	0.7	13
0.6666666666666666	0.8	3
0.18181818181818182	0.0	55
0.17777777777777778	0.1	135
0.26857142857142857	0.2	175
0.34210526315789475	0.3	152
0.38636363636363635	0.4	88
0.47368421052631576	0.5	38
0.6	0.6	15
0.6666666666666666	0.7	9
0.8181818181818182	0.8	11
1.0	0.9	2
0.23076923076923078	0.0	39
0.16806722689075632	0.1	119
0.22826086956521738	0.2	184
0.3096774193548387	0.3	155
0.42718446601941745	0.4	103
0.46153846153846156	0.5	39
0.6842105263157895	0.6	19
0.75	0.7	16
0.8	0.8	5
1.0	0.9	1
0.20408163265306123	0.0	49
0.1956521739130435	0.1	138
0.23076923076923078	0.2	169
0.3333333333333333	0.3	159
0.4020618556701031	0.4	97
0.5	0.5	34
0.7058823529411765	0.6	17
0.8571428571428571	0.7	14
0.6666666666666666	0.8	3
0.16666666666666666	0.0	48
0.20634920634920634	0.1	126
0.27380952380952384	0.2	168
0.31137724550898205	0.3	167
0.32926829268292684	0.4	82
0.5098039215686274	0.5	51
0.46153846153846156	0.6	13
0.8	0.7	20
0.8	0.8	5
0.1694915254237288	0.0	59
0.2	0.1	140
0.2392638036809816	0.2	163
0.36774193548387096	0.3	155
0.32558139534883723	0.4	86
0.5641025641025641	0.5	39
0.6296296296296297	0.6	27
0.875	0.7	8
1.0	0.8	3
0.1702127659574468	0.0	47
0.17796610169491525	0.1	118
0.2606060606060606	0.2	165
0.2732919254658385	0.3	161
0.40229885057471265	0.4	87
0.509090909090909	0.5	55
0.625	0.6	24
0.6666666666666666	0.7	15
0.8571428571428571	0.8	7
1.0	0.9	1
0.25	0.0	60
0.208	0.1	125
0.21264367816091953	0.2	174
0.34459459459459457	0.3	148
0.3655913978494624	0.4	93
0.5	0.5	46
0.6	0.6	15
0.8461538461538461	0.7	13
0.8333333333333334	0.8	6
0.2	0.0	60
0.19014084507042253	0.1	142
0.2840909090909091	0.2	176
0.29577464788732394	0.3	142
0.3953488372093023	0.4	86
0.5263157894736842	0.5	38
0.5555555555555556	0.6	18
0.8	0.7	10
1.0	0.8	7
1.0	0.9	1
0.2	0.0	55
0.18181818181818182	0.1	132
0.29411764705882354	0.2	170
0.28205128205128205	0.3	156
0.3655913978494624	0.4	93
0.5454545454545454	0.5	33
0.6470588235294118	0.6	17
0.7647058823529411	0.7	17
0.8571428571428571	0.8	7
0.19148936170212766	0.0	47
0.17391304347826086	0.1	115
0.24705882352941178	0.2	170
0.3057324840764331	0.3	157
0.3557692307692308	0.4	104
0.5476190476190477	0.5	42
0.6086956521739131	0.6	23
0.8333333333333334	0.7	18
0.75	0.8	4
0.1694915254237288	0.0	59
0.17355371900826447	0.1	121
0.2760416666666667	0.2	192
0.34507042253521125	0.3	142
0.32142857142857145	0.4	84
0.5483870967741935	0.5	31
0.5	0.6	28
0.8666666666666667	0.7	15
1.0	0.8	6
0.5	0.9	2
0.2682926829268293	0.0	41
0.16783216783216784	0.1	143
0.2742857142857143	0.2	175
0.33774834437086093	0.3	151
0.3010752688172043	0.4	93
0.5238095238095238	0.5	42
0.7777777777777778	0.6	18
0.75	0.7	12
0.8	0.8	5
0.22448979591836735	0.0	49
0.1694915254237288	0.1	118
0.24858757062146894	0.2	177
0.32894736842105265	0.3	152
0.31868131868131866	0.4	91
0.5208333333333334	0.5	48
0.6363636363636364	0.6	22
0.7647058823529411	0.7	17
0.8333333333333334	0.8	6
0.1875	0.0	48
0.15833333333333333	0.1	120
0.2823529411764706	0.2	170
0.30718954248366015	0.3	153
0.3229166666666667	0.4	96
0.5490196078431373	0.5	51
0.47058823529411764	0.6	17
0.7692307692307693	0.7	13
0.9	0.8	10
1.0	0.9	2
0.20930232558139536	0.0	43
0.15126050420168066	0.1	119
0.26288659793814434	0.2	194
0.35064935064935066	0.3	154
0.3516483516483517	0.4	91
0.4864864864864865	0.5	37
0.6	0.6	20
0.7777777777777778	0.7	18
0.75	0.8	4
0.14925373134328357	0.0	67
0.2323943661971831	0.1	142
0.23417721518987342	0.2	158
0.35333333333333333	0.3	150
0.35294117647058826	0.4	85
0.5789473684210527	0.5	38
0.45454545454545453	0.6	22
0.9	0.7	10
0.8571428571428571	0.8	7
1.0	0.9	1
0.19642857142857142	0.0	56
0.175	0.1	120
0.23783783783783785	0.2	185
0.36054421768707484	0.3	147
0.33707865168539325	0.4	89
0.574468085106383	0.5	47
0.5555555555555556	0.6	18
0.8461538461538461	0.7	13
0.8	0.8	5
0.18867924528301888	0.0	53
0.17346938775510204	0.1	98
0.27717391304347827	0.2	184
0.31097560975609756	0.3	164
0.2978723404255319	0.4	94
0.5581395348837209	0.5	43
0.6	0.6	25
0.7857142857142857	0.7	14
0.8	0.8	5
0.171875	0.0	64
0.2125984251968504	0.1	127
0.23178807947019867	0.2	151
0.3509933774834437	0.3	151
0.33980582524271846	0.4	103
0.525	0.5	40
0.5652173913043478	0.6	23
0.7142857142857143	0.7	14
0.8571428571428571	0.8	7
0.19642857142857142	0.0	56
0.21100917431192662	0.1	109
0.24293785310734464	0.2	177
0.30120481927710846	0.3	166
0.36904761904761907	0.4	84
0.5510204081632653	0.5	49
0.6	0.6	20
0.75	0.7	16
0.6666666666666666	0.8	3
0.15384615384615385	0.0	52
0.20833333333333334	0.1	120
0.25842696629213485	0.2	178
0.34210526315789475	0.3	152
0.3786407766990291	0.4	103
0.4722222222222222	0.5	36
0.4	0.6	20
0.8461538461538461	0.7	13
0.8333333333333334	0.8	6
0.16071428571428573	0.0	56
0.19014084507042253	0.1	142
0.2692307692307692	0.2	182
0.3188405797101449	0.3	138
0.35365853658536583	0.4	82
0.6	0.5	45
0.6470588235294118	0.6	17
0.8461538461538461	0.7	13
0.8	0.8	5
0.19047619047619047	0.0	42
0.19130434782608696	0.1	115
0.2111111111111111	0.2	180
0.34523809523809523	0.3	168
0.3695652173913043	0.4	92
0.5405405405405406	0.5	37
0.625	0.6	24
0.6875	0.7	16
0.8333333333333334	0.8	6
0.14545454545454545	0.0	55
0.2076923076923077	0.1	130
0.25806451612903225	0.2	155
0.34415584415584416	0.3	154
0.3163265306122449	0.4	98
0.54	0.5	50
0.5294117647058824	0.6	17
0.75	0.7	16
1.0	0.8	3
0.5	0.9	2
0.17543859649122806	0.0	57
0.17094017094017094	0.1	117
0.2553191489361702	0.2	188
0.32075471698113206	0.3	159
0.4444444444444444	0.4	81
0.42105263157894735	0.5	38
0.7272727272727273	0.6	22
0.7692307692307693	0.7	13
0.8	0.8	5
0.16666666666666666	0.0	48
0.1935483870967742	0.1	124
0.25625	0.2	160
0.3355263157894737	0.3	152
0.34513274336283184	0.4	113
0.4358974358974359	0.5	39
0.6153846153846154	0.6	26
0.8461538461538461	0.7	13
0.8	0.8	5
0.18181818181818182	0.0	44
0.1693548387096774	0.1	124
0.27325581395348836	0.2	172
0.296969696969697	0.3	165
0.34831460674157305	0.4	89
0.6153846153846154	0.5	39
0.4782608695652174	0.6	23
0.8125	0.7	16
0.8571428571428571	0.8	7
1.0	0.9	1
0.17307692307692307	0.0	52
0.21138211382113822	0.1	123
0.2441860465116279	0.2	172
0.3392857142857143	0.3	168
0.3707865168539326	0.4	89
0.4418604651162791	0.5	43
0.6153846153846154	0.6	13
0.7777777777777778	0.7	9
0.9	0.8	10
1.0	0.9	1
0.17307692307692307	0.0	52
0.1885245901639344	0.1	122
0.25555555555555554	0.2	180
0.3246753246753247	0.3	154
0.36046511627906974	0.4	86
0.5454545454545454	0.5	44
0.6206896551724138	0.6	29
0.6666666666666666	0.7	9
1.0	0.8	4
0.16363636363636364	0.0	55
0.17647058823529413	0.1	136
0.26704545454545453	0.2	176
0.3237410071942446	0.3	139
0.37777777777777777	0.4	90
0.5454545454545454	0.5	44
0.5909090909090909	0.6	22
0.8	0.7	10
0.8571428571428571	0.8	7
1.0	0.9	1
0.1956521739130435	0.0	46
0.1440677966101695	0.1	118
0.25	0.2	184
0.3443708609271523	0.3	151
0.3655913978494624	0.4	93
0.4782608695652174	0.5	46
0.68	0.6	25
0.8571428571428571	0.7	14
0.6666666666666666	0.8	3
0.1951219512195122	0.0	41
0.18018018018018017	0.1	111
0.21022727272727273	0.2	176
0.3161290322580645	0.3	155
0.41904761904761906	0.4	105
0.48214285714285715	0.5	56
0.65	0.6	20
0.8461538461538461	0.7	13
0.6666666666666666	0.8	3
0.2	0.0	50
0.18110236220472442	0.1	127
0.2640449438202247	0.2	178
0.3291139240506329	0.3	158
0.2976190476190476	0.4	84
0.5952380952380952	0.5	42
0.6363636363636364	0.6	22
0.8125	0.7	16
0.6666666666666666	0.8	3
0.2	0.0	50
0.19014084507042253	0.1	142
0.2722222222222222	0.2	180
0.32857142857142857	0.3	140
0.34065934065934067	0.4	91
0.5294117647058824	0.5	34
0.6666666666666666	0.6	21
0.6666666666666666	0.7	15
1.0	0.8	5
0.5	0.9	2
0.21818181818181817	0.0	55
0.16521739130434782	0.1	115
0.24867724867724866	0.2	189
0.3416149068322981	0.3	161
0.367816091954023	0.4	87
0.5555555555555556	0.5	36
0.64	0.6	25
0.875	0.7	8
0.75	0.8	4
0.23404255319148937	0.0	47
0.16806722689075632	0.1	119
0.2617801047120419	0.2	191
0.33116883116883117	0.3	154
0.36	0.4	100
0.5405405405405406	0.5	37
0.6842105263157895	0.6	19
0.7	0.7	10
1.0	0.8	3
0.16363636363636364	0.0	55
0.19083969465648856	0.1	131
0.2608695652173913	0.2	184
0.34615384615384615	0.3	156
0.38095238095238093	0.4	84
0.5428571428571428	0.5	35
0.5652173913043478	0.6	23
1.0	0.7	8
0.75	0.8	4
0.16363636363636364	0.0	55
0.14814814814814814	0.1	108
0.25	0.2	180
0.3592814371257485	0.3	167
0.3614457831325301	0.4	83
0.46	0.5	50
0.7058823529411765	0.6	17
0.8125	0.7	16
0.75	0.8	4
0.1590909090909091	0.0	44
0.17272727272727273	0.1	110
0.28994082840236685	0.2	169
0.3103448275862069	0.3	174
0.32	0.4	100
0.5217391304347826	0.5	46
0.6785714285714286	0.6	28
0.75	0.7	8
1.0	0.8	1
0.2	0.0	45
0.1724137931034483	0.1	116
0.25906735751295334	0.2	193
0.33962264150943394	0.3	159
0.3411764705882353	0.4	85
0.4878048780487805	0.5	41
0.5555555555555556	0.6	18
0.8	0.7	15
0.8571428571428571	0.8	7
1.0	0.9	1
0.1875	0.0	48
0.18181818181818182	0.1	121
0.24615384615384617	0.2	195
0.3333333333333333	0.3	159
0.38961038961038963	0.4	77
0.5	0.5	44
0.6363636363636364	0.6	11
0.7894736842105263	0.7	19
0.8	0.8	5
1.0	0.9	1
0.208955223880597	0.0	67
0.19696969696969696	0.1	132
0.24858757062146894	0.2	177
0.3897058823529412	0.3	136
0.32967032967032966	0.4	91
0.3888888888888889	0.5	36
0.6428571428571429	0.6	28
1.0	0.7	10
0.6666666666666666	0.8	3
0.18181818181818182	0.0	44
0.20408163265306123	0.1	147
0.2647058823529412	0.2	170
0.31788079470198677	0.3	151
0.3058823529411765	0.4	85
0.5853658536585366	0.5	41
0.6086956521739131	0.6	23
0.8181818181818182	0.7	11
0.875	0.8	8
0.17307692307692307	0.0	52
0.20454545454545456	0.1	132
0.2826086956521739	0.2	184
0.30714285714285716	0.3	140
0.36470588235294116	0.4	85
0.46	0.5	50
0.631578947368421	0.6	19
0.75	0.7	12
0.8333333333333334	0.8	6
0.21153846153846154	0.0	52
0.16058394160583941	0.1	137
0.2631578947368421	0.2	171
0.34591194968553457	0.3	159
0.36363636363636365	0.4	77
0.5	0.5	46
0.6190476190476191	0.6	21
0.8571428571428571	0.7	14
0.6666666666666666	0.8	3
0.2	0.0	50
0.16666666666666666	0.1	120
0.2471264367816092	0.2	174
0.3271604938271605	0.3	162
0.3894736842105263	0.4	95
0.4857142857142857	0.5	35
0.625	0.6	24
0.7857142857142857	0.7	14
0.8333333333333334	0.8	6
0.19230769230769232	0.0	52
0.171875	0.1	128
0.24064171122994651	0.2	187
0.3413173652694611	0.3	167
0.43283582089552236	0.4	67
0.47619047619047616	0.5	42
0.6666666666666666	0.6	21
0.9230769230769231	0.7	13
0.6666666666666666	0.8	3
0.15384615384615385	0.0	52
0.1935483870967742	0.1	124
0.2345679012345679	0.2	162
0.33532934131736525	0.3	167
0.3695652173913043	0.4	92
0.5217391304347826	0.5	46
0.6875	0.6	16
0.7333333333333333	0.7	15
0.8	0.8	5
1.0	0.9	1
0.15384615384615385	0.0	52
0.18115942028985507	0.1	138
0.2546583850931677	0.2	161
0.34502923976608185	0.3	171
0.36904761904761907	0.4	84
0.4864864864864865	0.5	37
0.6666666666666666	0.6	15
0.8666666666666667	0.7	15
0.8	0.8	5
1.0	0.9	1
1.0	1.0	1
0.17073170731707318	0.0	41
0.18699186991869918	0.1	123
0.2411764705882353	0.2	170
0.3090909090909091	0.3	165
0.3548387096774194	0.4	93
0.6595744680851063	0.5	47
0.35	0.6	20
0.8823529411764706	0.7	17
0.75	0.8	4
0.18181818181818182	0.0	55
0.18705035971223022	0.1	139
0.26143790849673204	0.2	153
0.3235294117647059	0.3	170
0.3780487804878049	0.4	82
0.5945945945945946	0.5	37
0.5384615384615384	0.6	26
0.6666666666666666	0.7	12
0.8333333333333334	0.8	6
0.18181818181818182	0.0	55
0.20833333333333334	0.1	144
0.25280898876404495	0.2	178
0.3586206896551724	0.3	145
0.325	0.4	80
0.5277777777777778	0.5	36
0.6190476190476191	0.6	21
0.75	0.7	16
1.0	0.8	3
0.5	0.9	2
0.17647058823529413	0.0	51
0.16296296296296298	0.1	135
0.29608938547486036	0.2	179
0.3270440251572327	0.3	159
0.3595505617977528	0.4	89
0.47058823529411764	0.5	34
0.8	0.6	15
0.8333333333333334	0.7	12
1.0	0.8	4
0.5	0.9	2
0.2	0.0	45
0.17543859649122806	0.1	114
0.23497267759562843	0.2	183
0.3248407643312102	0.3	157
0.3870967741935484	0.4	93
0.4807692307692308	0.5	52
0.6666666666666666	0.6	24
0.9090909090909091	0.7	11
1.0	0.8	1
0.18181818181818182	0.0	55
0.2	0.1	140
0.2484076433121019	0.2	157
0.34355828220858897	0.3	163
0.3950617283950617	0.4	81
0.35714285714285715	0.5	42
0.65	0.6	20
0.7857142857142857	0.7	14
0.875	0.8	8
0.20454545454545456	0.0	44
0.174496644295302	0.1	149
0.24456521739130435	0.2	184
0.35064935064935066	0.3	154
0.4074074074074074	0.4	81
0.5454545454545454	0.5	33
0.6818181818181818	0.6	22
0.9	0.7	10
0.6666666666666666	0.8	3
0.2	0.0	45
0.16417910447761194	0.1	134
0.25	0.2	180
0.34810126582278483	0.3	158
0.32894736842105265	0.4	76
0.5957446808510638	0.5	47
0.5	0.6	16
0.7142857142857143	0.7	14
0.8888888888888888	0.8	9
1.0	0.9	1
0.14	0.0	50
0.1864406779661017	0.1	118
0.2541436464088398	0.2	181
0.34502923976608185	0.3	171
0.32142857142857145	0.4	84
0.5641025641025641	0.5	39
0.6956521739130435	0.6	23
0.8333333333333334	0.7	6
1.0	0.8	6
0.5	0.9	2
0.13725490196078433	0.0	51
0.1694915254237288	0.1	118
0.2655367231638418	0.2	177
0.3548387096774194	0.3	155
0.3368421052631579	0.4	95
0.5121951219512195	0.5	41
0.5555555555555556	0.6	27
0.9	0.7	10
0.8333333333333334	0.8	6
0.15217391304347827	0.0	46
0.1732283464566929	0.1	127
0.27692307692307694	0.2	195
0.3448275862068966	0.3	145
0.3673469387755102	0.4	98
0.5	0.5	40
0.7142857142857143	0.6	14
0.75	0.7	8
1.0	0.8	5
0.5	0.9	2
0.19607843137254902	0.0	51
0.1925925925925926	0.1	135
0.2603550295857988	0.2	169
0.3333333333333333	0.3	150
0.3191489361702128	0.4	94
0.6136363636363636	0.5	44
0.55	0.6	20
0.7692307692307693	0.7	13
0.75	0.8	4
0.1568627450980392	0.0	51
0.17886178861788618	0.1	123
0.29533678756476683	0.2	193
0.3014705882352941	0.3	136
0.3595505617977528	0.4	89
0.4772727272727273	0.5	44
0.5769230769230769	0.6	26
0.8571428571428571	0.7	14
0.75	0.8	4
0.17857142857142858	0.0	56
0.16666666666666666	0.1	138
0.2914285714285714	0.2	175
0.3103448275862069	0.3	145
0.3875	0.4	80
0.5454545454545454	0.5	44
0.47368421052631576	0.6	19
0.8125	0.7	16
0.7142857142857143	0.8	7
0.19148936170212766	0.0	47
0.19424460431654678	0.1	139
0.2222222222222222	0.2	171
0.36075949367088606	0.3	158
0.38372093023255816	0.4	86
0.5116279069767442	0.5	43
0.6470588235294118	0.6	17
0.7333333333333333	0.7	15
0.75	0.8	4
0.16666666666666666	0.0	48
0.1925925925925926	0.1	135
0.24731182795698925	0.2	186
0.3443708609271523	0.3	151
0.39080459770114945	0.4	87
0.5277777777777778	0.5	36
0.5882352941176471	0.6	17
0.8	0.7	15
0.8	0.8	5
0.2	0.0	50
0.16428571428571428	0.1	140
0.25139664804469275	0.2	179
0.3522012578616352	0.3	159
0.4027777777777778	0.4	72
0.5348837209302325	0.5	43
0.5	0.6	16
0.8125	0.7	16
0.8	0.8	5
0.18181818181818182	0.0	44
0.2204724409448819	0.1	127
0.22105263157894736	0.2	190
0.3422818791946309	0.3	149
0.38636363636363635	0.4	88
0.3684210526315789	0.5	38
0.7894736842105263	0.6	19
0.7222222222222222	0.7	18
0.8571428571428571	0.8	7
0.19607843137254902	0.0	51
0.15827338129496402	0.1	139
0.24468085106382978	0.2	188
0.3333333333333333	0.3	147
0.4642857142857143	0.4	84
0.5526315789473685	0.5	38
0.5789473684210527	0.6	19
1.0	0.7	8
1.0	0.8	4
0.5	0.9	2
0.2	0.0	50
0.18493150684931506	0.1	146
0.25308641975308643	0.2	162
0.352112676056338	0.3	142
0.32989690721649484	0.4	97
0.5365853658536586	0.5	41
0.5263157894736842	0.6	19
0.7857142857142857	0.7	14
0.875	0.8	8
1.0	0.9	1
0.16666666666666666	0.0	48
0.20689655172413793	0.1	145
0.2578616352201258	0.2	159
0.2883435582822086	0.3	163
0.4065934065934066	0.4	91
0.5897435897435898	0.5	39
0.6842105263157895	0.6	19
0.75	0.7	12
0.75	0.8	4
0.1568627450980392	0.0	51
0.1893939393939394	0.1	132
0.2871287128712871	0.2	202
0.3125	0.3	160
0.36923076923076925	0.4	65
0.631578947368421	0.5	38
0.6	0.6	15
0.75	0.7	12
0.8	0.8	5
0.15789473684210525	0.0	57
0.17424242424242425	0.1	132
0.26666666666666666	0.2	165
0.3448275862068966	0.3	145
0.3626373626373626	0.4	91
0.5116279069767442	0.5	43
0.5454545454545454	0.6	22
0.6666666666666666	0.7	18
0.8571428571428571	0.8	7
0.18181818181818182	0.0	55
0.19672131147540983	0.1	122
0.23756906077348067	0.2	181
0.323943661971831	0.3	142
0.358695652173913	0.4	92
0.56	0.5	50
0.5909090909090909	0.6	22
0.9090909090909091	0.7	11
0.8	0.8	5
0.18518518518518517	0.0	54
0.1590909090909091	0.1	132
0.2619047619047619	0.2	168
0.32867132867132864	0.3	143
0.33695652173913043	0.4	92
0.5434782608695652	0.5	46
0.6521739130434783	0.6	23
0.8	0.7	10
0.875	0.8	8
0.75	0.9	4
0.16326530612244897	0.0	49
0.1773049645390071	0.1	141
0.31521739130434784	0.2	184
0.25925925925925924	0.3	135
0.42528735632183906	0.4	87
0.4666666666666667	0.5	45
0.625	0.6	16
0.7058823529411765	0.7	17
0.8333333333333334	0.8	6
0.20833333333333334	0.0	48
0.14516129032258066	0.1	124
0.2962962962962963	0.2	189
0.3049645390070922	0.3	141
0.32038834951456313	0.4	103
0.6136363636363636	0.5	44
0.75	0.6	20
0.7777777777777778	0.7	9
1.0	0.8	2
0.18333333333333332	0.0	60
0.22058823529411764	0.1	136
0.23163841807909605	0.2	177
0.3422818791946309	0.3	149
0.345679012345679	0.4	81
0.5	0.5	40
0.7647058823529411	0.6	17
0.75	0.7	8
0.9	0.8	10
1.0	0.9	1
1.0	1.0	1
0.19047619047619047	0.0	42
0.18487394957983194	0.1	119
0.22777777777777777	0.2	180
0.33125	0.3	160
0.40625	0.4	96
0.4807692307692308	0.5	52
0.6428571428571429	0.6	14
0.8461538461538461	0.7	13
0.75	0.8	4
0.1724137931034483	0.0	58
0.20134228187919462	0.1	149
0.25280898876404495	0.2	178
0.3656716417910448	0.3	134
0.35294117647058826	0.4	85
0.5555555555555556	0.5	36
0.5555555555555556	0.6	18
0.75	0.7	16
0.8333333333333334	0.8	6
0.16363636363636364	0.0	55
0.18493150684931506	0.1	146
0.2553191489361702	0.2	188
0.37777777777777777	0.3	135
0.3670886075949367	0.4	79
0.4772727272727273	0.5	44
0.7857142857142857	0.6	14
0.7692307692307693	0.7	13
0.8333333333333334	0.8	6
0.1794871794871795	0.0	39
0.1926605504587156	0.1	109
0.23699421965317918	0.2	173
0.30246913580246915	0.3	162
0.39622641509433965	0.4	106
0.425531914893617	0.5	47
0.6428571428571429	0.6	28
0.8461538461538461	0.7	13
0.6666666666666666	0.8	3
0.16666666666666666	0.0	48
0.17424242424242425	0.1	132
0.2752808988764045	0.2	178
0.32	0.3	150
0.3409090909090909	0.4	88
0.4878048780487805	0.5	41
0.7391304347826086	0.6	23
0.75	0.7	12
0.875	0.8	8
0.18604651162790697	0.0	43
0.16153846153846155	0.1	130
0.2737430167597765	0.2	179
0.3048780487804878	0.3	164
0.4457831325301205	0.4	83
0.4523809523809524	0.5	42
0.5909090909090909	0.6	22
0.8461538461538461	0.7	13
0.75	0.8	4
0.18181818181818182	0.0	44
0.1623931623931624	0.1	117
0.2558139534883721	0.2	172
0.3048780487804878	0.3	164
0.43617021276595747	0.4	94
0.44680851063829785	0.5	47
0.45	0.6	20
0.8571428571428571	0.7	14
0.8571428571428571	0.8	7
1.0	0.9	1
0.20408163265306123	0.0	49
0.1557377049180328	0.1	122
0.2756756756756757	0.2	185
0.3087248322147651	0.3	149
0.3258426966292135	0.4	89
0.6	0.5	45
0.625	0.6	24
0.8461538461538461	0.7	13
1.0	0.8	2
0.5	0.9	2
0.1956521739130435	0.0	46
0.18518518518518517	0.1	135
0.2569832402234637	0.2	179
0.3137254901960784	0.3	153
0.36363636363636365	0.4	88
0.5777777777777777	0.5	45
0.6666666666666666	0.6	21
0.8333333333333334	0.7	12
1.0	0.8	1
0.18518518518518517	0.0	54
0.1694915254237288	0.1	118
0.2808988764044944	0.2	178
0.3419354838709677	0.3	155
0.29	0.4	100
0.5641025641025641	0.5	39
0.6190476190476191	0.6	21
1.0	0.7	12
0.6666666666666666	0.8	3
0.2222222222222222	0.0	45
0.22033898305084745	0.1	118
0.22674418604651161	0.2	172
0.3375	0.3	160
0.29473684210526313	0.4	95
0.5686274509803921	0.5	51
0.47619047619047616	0.6	21
0.8461538461538461	0.7	13
1.0	0.8	2
0.6666666666666666	0.9	3
0.15384615384615385	0.0	52
0.19047619047619047	0.1	126
0.2631578947368421	0.2	171
0.3246753246753247	0.3	154
0.32608695652173914	0.4	92
0.5833333333333334	0.5	48
0.6	0.6	15
0.7647058823529411	0.7	17
0.8	0.8	5
0.16363636363636364	0.0	55
0.17391304347826086	0.1	138
0.27717391304347827	0.2	184
0.3310810810810811	0.3	148
0.35802469135802467	0.4	81
0.5675675675675675	0.5	37
0.6842105263157895	0.6	19
0.8571428571428571	0.7	14
0.75	0.8	4
0.21739130434782608	0.0	46
0.1791044776119403	0.1	134
0.28	0.2	175
0.310126582278481	0.3	158
0.3684210526315789	0.4	95
0.6	0.5	35
0.48	0.6	25
1.0	0.7	9
0.6666666666666666	0.8	3
0.14035087719298245	0.0	57
0.20610687022900764	0.1	131
0.25748502994011974	0.2	167
0.3355263157894737	0.3	152
0.3333333333333333	0.4	81
0.5531914893617021	0.5	47
0.5384615384615384	0.6	26
0.7857142857142857	0.7	14
0.8	0.8	5
0.18032786885245902	0.0	61
0.19117647058823528	0.1	136
0.26285714285714284	0.2	175
0.304635761589404	0.3	151
0.43243243243243246	0.4	74
0.5319148936170213	0.5	47
0.5294117647058824	0.6	17
0.8	0.7	10
1.0	0.8	7
0.5	0.9	2
0.18333333333333332	0.0	60
0.1968503937007874	0.1	127
0.25263157894736843	0.2	190
0.3028169014084507	0.3	142
0.47560975609756095	0.4	82
0.4444444444444444	0.5	36
0.5652173913043478	0.6	23
0.8125	0.7	16
1.0	0.8	2
0.5	0.9	2
0.19642857142857142	0.0	56
0.17647058823529413	0.1	136
0.2608695652173913	0.2	184
0.37254901960784315	0.3	153
0.36046511627906974	0.4	86
0.43333333333333335	0.5	30
0.7058823529411765	0.6	17
0.8571428571428571	0.7	7
0.875	0.8	8
0.6666666666666666	0.9	3
0.13793103448275862	0.0	58
0.17777777777777778	0.1	135
0.27325581395348836	0.2	172
0.32167832167832167	0.3	143
0.38636363636363635	0.4	88
0.55	0.5	40
0.6086956521739131	0.6	23
0.75	0.7	16
0.8	0.8	5
0.21739130434782608	0.0	46
0.175	0.1	120
0.2608695652173913	0.2	184
0.3092105263157895	0.3	152
0.32989690721649484	0.4	97
0.5384615384615384	0.5	39
0.7142857142857143	0.6	21
0.7692307692307693	0.7	13
0.875	0.8	8
0.22916666666666666	0.0	48
0.17355371900826447	0.1	121
0.23204419889502761	0.2	181
0.352112676056338	0.3	142
0.32323232323232326	0.4	99
0.5365853658536586	0.5	41
0.56	0.6	25
0.8333333333333334	0.7	18
0.8	0.8	5
0.16981132075471697	0.0	53
0.171875	0.1	128
0.25139664804469275	0.2	179
0.3248407643312102	0.3	157
0.4444444444444444	0.4	90
0.5588235294117647	0.5	34
0.3684210526315789	0.6	19
0.9166666666666666	0.7	12
0.8333333333333334	0.8	6
1.0	0.9	2
0.2	0.0	50
0.1527777777777778	0.1	144
0.3116883116883117	0.2	154
0.3081761006289308	0.3	159
0.3522727272727273	0.4	88
0.5813953488372093	0.5	43
0.48	0.6	25
0.75	0.7	8
1.0	0.8	6
0.6666666666666666	0.9	3
0.16666666666666666	0.0	54
0.15517241379310345	0.1	116
