	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
571	GO_Biological_Process_2023	Response To Molecule Of Bacterial Origin (GO:0002237)	1/69	0.2313713447185862	0.293491539436464	0	0	3.8933333333333335	5.698793885846119	CD14
572	GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	2/240	0.2316400166626637	0.293491539436464	0	0	2.2355212355212357	3.269608002919494	TMSB4X;SAA1
573	GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	1/70	0.2343022409622843	0.2953184495462125	0	0	3.8367149758454104	5.5676234959963375	B2M
574	GO_Biological_Process_2023	Positive Regulation Of Protein Polymerization (GO:0032273)	1/70	0.2343022409622843	0.2953184495462125	0	0	3.8367149758454104	5.5676234959963375	PFN1
575	GO_Biological_Process_2023	Regulation Of Actin Filament Polymerization (GO:0030833)	1/70	0.2343022409622843	0.2953184495462125	0	0	3.8367149758454104	5.5676234959963375	PFN1
576	GO_Biological_Process_2023	Synapse Assembly (GO:0007416)	1/71	0.2372221077339198	0.2969366383014237	0	0	3.7817142857142856	5.4409732451783235	CDH1
577	GO_Biological_Process_2023	Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	1/71	0.2372221077339198	0.2969366383014237	0	0	3.7817142857142856	5.4409732451783235	ACTB
578	GO_Biological_Process_2023	Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)	1/71	0.2372221077339198	0.2969366383014237	0	0	3.7817142857142856	5.4409732451783235	PFN1
579	GO_Biological_Process_2023	Kidney Development (GO:0001822)	1/71	0.2372221077339198	0.2969366383014237	0	0	3.7817142857142856	5.4409732451783235	PCSK9
580	GO_Biological_Process_2023	Cholesterol Homeostasis (GO:0042632)	1/72	0.2401309860024339	0.3000604059169828	0	0	3.728262910798122	5.318630740466146	PCSK9
581	GO_Biological_Process_2023	Sterol Homeostasis (GO:0055092)	1/73	0.2430289165814506	0.3026397829127499	0	0	3.676296296296296	5.200396261462457	PCSK9
582	GO_Biological_Process_2023	Protein Tetramerization (GO:0051262)	1/73	0.2430289165814506	0.3026397829127499	0	0	3.676296296296296	5.200396261462457	B2M
583	GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	1/74	0.2459159400992828	0.3051879872001355	0	0	3.625753424657534	5.086081845921824	VCAM1
584	GO_Biological_Process_2023	Gland Development (GO:0048732)	1/74	0.2459159400992828	0.3051879872001355	0	0	3.625753424657534	5.086081845921824	PCSK9
585	GO_Biological_Process_2023	Regulation Of T Cell Proliferation (GO:0042129)	1/77	0.2545119727424674	0.3142443745085567	0	0	3.482105263157895	4.764938609417402	VCAM1
586	GO_Biological_Process_2023	Embryonic Organ Development (GO:0048568)	1/77	0.2545119727424674	0.3142443745085567	0	0	3.482105263157895	4.764938609417402	COL18A1
587	GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	1/77	0.2545119727424674	0.3142443745085567	0	0	3.482105263157895	4.764938609417402	LRG1
588	GO_Biological_Process_2023	Regulation Of Innate Immune Response (GO:0045088)	1/78	0.2573557716927335	0.316142623094627	0	0	3.4367099567099566	4.664632078485927	YWHAZ
589	GO_Biological_Process_2023	Proteolysis Involved In Protein Catabolic Process (GO:0051603)	1/78	0.2573557716927335	0.316142623094627	0	0	3.4367099567099566	4.664632078485927	CTSB
590	GO_Biological_Process_2023	Cellular Response To Nutrient Levels (GO:0031669)	1/78	0.2573557716927335	0.316142623094627	0	0	3.4367099567099566	4.664632078485927	PCSK9
591	GO_Biological_Process_2023	Regulation Of Neuron Differentiation (GO:0045664)	1/79	0.260188864616209	0.3174741440527189	0	0	3.3924786324786327	4.56745515718796	CALR
592	GO_Biological_Process_2023	Cellular Response To UV (GO:0034644)	1/79	0.260188864616209	0.3174741440527189	0	0	3.3924786324786327	4.56745515718796	TIMP1
593	GO_Biological_Process_2023	Response To Insulin (GO:0032868)	1/79	0.260188864616209	0.3174741440527189	0	0	3.3924786324786327	4.56745515718796	PCSK9
594	GO_Biological_Process_2023	Positive Regulation Of Cytoskeleton Organization (GO:0051495)	1/79	0.260188864616209	0.3174741440527189	0	0	3.3924786324786327	4.56745515718796	PFN1
595	GO_Biological_Process_2023	Regulation Of Cytokinesis (GO:0032465)	1/80	0.263011291333037	0.319308022588269	0	0	3.349367088607595	4.473275064844703	CALM1
596	GO_Biological_Process_2023	Wound Healing (GO:0042060)	1/80	0.263011291333037	0.319308022588269	0	0	3.349367088607595	4.473275064844703	LRG1
597	GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	1/80	0.263011291333037	0.319308022588269	0	0	3.349367088607595	4.473275064844703	ACTB
598	GO_Biological_Process_2023	Spindle Assembly (GO:0051225)	1/81	0.2658230914488745	0.3211107560597053	0	0	3.3073333333333332	4.381966173203832	FLNA
599	GO_Biological_Process_2023	Activation Of Protein Kinase Activity (GO:0032147)	1/81	0.2658230914488745	0.3211107560597053	0	0	3.3073333333333332	4.381966173203832	PPIA
600	GO_Biological_Process_2023	Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	1/81	0.2658230914488745	0.3211107560597053	0	0	3.3073333333333332	4.381966173203832	TMSB4X
601	GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	2/265	0.2668225575570586	0.3217826856917352	0	0	2.020450107902579	2.6693609379958	FBLN1;PPIA
602	GO_Biological_Process_2023	Positive Regulation Of Signal Transduction (GO:0009967)	2/266	0.2682325236934224	0.3229466205662101	0	0	2.012694512694513	2.648506820408596	VWF;FLNA
603	GO_Biological_Process_2023	Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	1/83	0.2714149696079129	0.3246248236167129	0	0	3.2263414634146343	4.207492473945197	LRG1
604	GO_Biological_Process_2023	Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	1/83	0.2714149696079129	0.3246248236167129	0	0	3.2263414634146343	4.207492473945197	FLNA
605	GO_Biological_Process_2023	Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	1/83	0.2714149696079129	0.3246248236167129	0	0	3.2263414634146343	4.207492473945197	TMSB4X
606	GO_Biological_Process_2023	Regulation Of Cell Division (GO:0051302)	1/83	0.2714149696079129	0.3246248236167129	0	0	3.2263414634146343	4.207492473945197	CALM1
607	GO_Biological_Process_2023	Positive Regulation Of Apoptotic Process (GO:0043065)	2/270	0.2738723217405445	0.3268730075706201	0	0	1.982250907624042	2.5671997905787287	PCSK9;CTSD
608	GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	1/84	0.2741951261852722	0.3268730075706201	0	0	3.187309236947791	4.124108145071636	CTSD
609	GO_Biological_Process_2023	Integrin-Mediated Signaling Pathway (GO:0007229)	1/85	0.2769648132476219	0.3282803169309929	0	0	3.149206349206349	4.043155207554468	FBLN1
610	GO_Biological_Process_2023	Calcium-Mediated Signaling (GO:0019722)	1/85	0.2769648132476219	0.3282803169309929	0	0	3.149206349206349	4.043155207554468	VCAM1
611	GO_Biological_Process_2023	Mitotic Spindle Organization (GO:0007052)	1/85	0.2769648132476219	0.3282803169309929	0	0	3.149206349206349	4.043155207554468	FLNA
612	GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	3/482	0.2771843447364995	0.3282803169309929	0	0	1.6682872422569852	2.14053346542538	FLNA;YWHAZ;HSP90B1
613	GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	3/483	0.2782184286374137	0.3289683700175282	0	0	1.6647260273972602	2.1297651776926303	CALR;TIMP1;ACTB
614	GO_Biological_Process_2023	Negative Regulation Of Binding (GO:0051100)	1/86	0.2797240695996395	0.330210852893233	0	0	3.112	3.9645374645280658	CFHR2
615	GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	2/275	0.2809204330497402	0.3310847960943366	0	0	1.9454509454509457	2.4701075611009076	FLNA;VCL
616	GO_Biological_Process_2023	Regulation Of Type II Interferon Production (GO:0032649)	1/87	0.2824729340691374	0.3323749596988554	0	0	3.0756589147286824	3.888163547297737	CD14
617	GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	1/88	0.2852114453047522	0.3334356027234301	0	0	3.040153256704981	3.8139466240383473	CALR
618	GO_Biological_Process_2023	Negative Regulation Of Protein Kinase Activity (GO:0006469)	1/88	0.2852114453047522	0.3334356027234301	0	0	3.040153256704981	3.8139466240383473	PPIA
619	GO_Biological_Process_2023	Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	1/88	0.2852114453047522	0.3334356027234301	0	0	3.040153256704981	3.8139466240383473	PFN1
620	GO_Biological_Process_2023	Positive Regulation Of Cell Adhesion (GO:0045785)	1/88	0.2852114453047522	0.3334356027234301	0	0	3.040153256704981	3.8139466240383473	SAA1
621	GO_Biological_Process_2023	Cellular Response To Chemical Stress (GO:0062197)	1/89	0.2879396417088317	0.3350066985266215	0	0	3.0054545454545454	3.7418041277126273	PPIA
622	GO_Biological_Process_2023	Cellular Response To Peptide Hormone Stimulus (GO:0071375)	1/89	0.2879396417088317	0.3350066985266215	0	0	3.0054545454545454	3.7418041277126273	PCSK9
623	GO_Biological_Process_2023	Positive Regulation Of DNA Repair (GO:0045739)	1/89	0.2879396417088317	0.3350066985266215	0	0	3.0054545454545454	3.7418041277126273	ACTB
624	GO_Biological_Process_2023	Positive Regulation Of Cell Differentiation (GO:0045597)	2/283	0.2921879801394716	0.3391451698030596	0	0	1.889294988939117	2.3245090457583335	LRG1;ACTB
625	GO_Biological_Process_2023	Regulation Of Epithelial Cell Proliferation (GO:0050678)	1/91	0.2933652433007182	0.3391451698030596	0	0	2.9383703703703703	3.603431958498573	B2M
626	GO_Biological_Process_2023	Lymphocyte Differentiation (GO:0030098)	1/91	0.2933652433007182	0.3391451698030596	0	0	2.9383703703703703	3.603431958498573	VCAM1
627	GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	1/91	0.2933652433007182	0.3391451698030596	0	0	2.9383703703703703	3.603431958498573	B2M
628	GO_Biological_Process_2023	B Cell Activation (GO:0042113)	1/92	0.2960627247554384	0.3411770447181718	0	0	2.905934065934066	3.537056273283321	VCAM1
629	GO_Biological_Process_2023	Positive Regulation Of Protein Catabolic Process (GO:0045732)	1/92	0.2960627247554384	0.3411770447181718	0	0	2.905934065934066	3.537056273283321	PCSK9
630	GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/93	0.2987500439005678	0.3431843858731206	0	0	2.8742028985507244	3.4724625662234576	LRG1
631	GO_Biological_Process_2023	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	1/93	0.2987500439005678	0.3431843858731206	0	0	2.8742028985507244	3.4724625662234576	PFN1
632	GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	1/94	0.3014272385123093	0.3457127569667245	0	0	2.8431541218637992	3.4095861178637743	CTSB
633	GO_Biological_Process_2023	Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)	1/95	0.3040943462959922	0.3476732211195124	0	0	2.8127659574468087	3.348365189276522	LRG1
634	GO_Biological_Process_2023	Cell Junction Assembly (GO:0034329)	1/95	0.3040943462959922	0.3476732211195124	0	0	2.8127659574468087	3.348365189276522	CDH1
635	GO_Biological_Process_2023	Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	1/96	0.3067514046072819	0.3501596222403878	0	0	2.783017543859649	3.2887408583424422	PFN1
636	GO_Biological_Process_2023	Regulation Of Defense Response (GO:0031347)	1/97	0.30939845097369	0.3520740993838542	0	0	2.753888888888889	3.2306568594921714	TMSB4X
637	GO_Biological_Process_2023	Regulation Of Protein Localization (GO:0032880)	1/97	0.30939845097369	0.3520740993838542	0	0	2.753888888888889	3.2306568594921714	CTSD
638	GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	2/297	0.3118531929578039	0.3543120783839837	0	0	1.7983508932661476	2.0954793504789637	VWF;TMSB4X
639	GO_Biological_Process_2023	Regulation Of Cell Cycle (GO:0051726)	2/298	0.3132542848513435	0.3553478293782427	0	0	1.7921840759678598	2.080259756174664	CALR;ACTB
640	GO_Biological_Process_2023	Cellular Response To Insulin Stimulus (GO:0032869)	1/99	0.3146626563027286	0.3563885935659609	0	0	2.697414965986394	3.1188972389470715	PCSK9
641	GO_Biological_Process_2023	Protein Complex Oligomerization (GO:0051259)	1/100	0.3172798893506643	0.3587931459012186	0	0	2.67003367003367	3.0651211233087037	C9
642	GO_Biological_Process_2023	Calcium Ion Homeostasis (GO:0055074)	1/102	0.3224848002656778	0.3641119206732224	0	0	2.616897689768977	2.961541217779602	CALR
643	GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	2/308	0.3272316884703313	0.3682264675281199	0	0	1.7327327327327329	1.935612918313602	CALM1;GAPDH
644	GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	1/104	0.3276505482412747	0.3682264675281199	0	0	2.5658252427184465	2.862967409359358	LRG1
645	GO_Biological_Process_2023	Macroautophagy (GO:0016236)	1/104	0.3276505482412747	0.3682264675281199	0	0	2.5658252427184465	2.862967409359358	CALR
646	GO_Biological_Process_2023	Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	1/105	0.3302188270238341	0.3693973319249669	0	0	2.541025641025641	2.8154557294900258	IGFBP6
647	GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	1/105	0.3302188270238341	0.3693973319249669	0	0	2.541025641025641	2.8154557294900258	PCSK9
648	GO_Biological_Process_2023	Lysosomal Transport (GO:0007041)	1/105	0.3302188270238341	0.3693973319249669	0	0	2.541025641025641	2.8154557294900258	PCSK9
649	GO_Biological_Process_2023	Protein Transport (GO:0015031)	2/313	0.3341945130453593	0.3732695638014321	0	0	1.704440775180325	1.8681217699876187	FGG;HSP90B1
650	GO_Biological_Process_2023	Lipid Transport (GO:0006869)	1/108	0.3378657160890881	0.3767903377583379	0	0	2.4694080996884735	2.679571402703941	PLTP
651	GO_Biological_Process_2023	Negative Regulation Of Developmental Process (GO:0051093)	1/109	0.3403954829568744	0.3784488830424056	0	0	2.4464197530864196	2.636377279951408	CST3
652	GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	1/109	0.3403954829568744	0.3784488830424056	0	0	2.4464197530864196	2.636377279951408	CTSD
653	GO_Biological_Process_2023	Regulation Of JNK Cascade (GO:0046328)	1/110	0.342915711177924	0.3806678995644845	0	0	2.4238532110091744	2.5941788353579835	AMBP
654	GO_Biological_Process_2023	Negative Regulation Of Inflammatory Response (GO:0050728)	1/111	0.3454264363137881	0.3811240011608057	0	0	2.4016969696969697	2.5529452244051427	SAA1
655	GO_Biological_Process_2023	RNA Metabolic Process (GO:0016070)	1/111	0.3454264363137881	0.3811240011608057	0	0	2.4016969696969697	2.5529452244051427	RNASE1
656	GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	1/111	0.3454264363137881	0.3811240011608057	0	0	2.4016969696969697	2.5529452244051427	LRG1
657	GO_Biological_Process_2023	Mitotic Sister Chromatid Segregation (GO:0000070)	1/111	0.3454264363137881	0.3811240011608057	0	0	2.4016969696969697	2.5529452244051427	FLNA
658	GO_Biological_Process_2023	Regulation Of Interleukin-6 Production (GO:0032675)	1/114	0.352901945796382	0.3881921403760203	0	0	2.3375811209439528	2.4347427610767785	ORM1
659	GO_Biological_Process_2023	Response To Endoplasmic Reticulum Stress (GO:0034976)	1/114	0.352901945796382	0.3881921403760203	0	0	2.3375811209439528	2.4347427610767785	HSP90B1
660	GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/117	0.3602931923379665	0.3939350265622947	0	0	2.2767816091954023	2.32422326238517	CALM1
661	GO_Biological_Process_2023	Protein Maturation (GO:0051604)	1/117	0.3602931923379665	0.3939350265622947	0	0	2.2767816091954023	2.32422326238517	CPN1
662	GO_Biological_Process_2023	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	1/117	0.3602931923379665	0.3939350265622947	0	0	2.2767816091954023	2.32422326238517	CD14
663	GO_Biological_Process_2023	Cellular Response To Oxidative Stress (GO:0034599)	1/117	0.3602931923379665	0.3939350265622947	0	0	2.2767816091954023	2.32422326238517	PPIA
664	GO_Biological_Process_2023	Regulation Of Protein Kinase Activity (GO:0045859)	1/119	0.3651743404590429	0.3974761187005475	0	0	2.2379661016949153	2.254483174050535	PPIA
665	GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	1/119	0.3651743404590429	0.3974761187005475	0	0	2.2379661016949153	2.254483174050535	TMSB4X
666	GO_Biological_Process_2023	Positive Regulation Of Angiogenesis (GO:0045766)	1/119	0.3651743404590429	0.3974761187005475	0	0	2.2379661016949153	2.254483174050535	LRG1
667	GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	2/336	0.3659442553620305	0.3977178583725062	0	0	1.5852079624534714	1.593568769224189	CALR;GAPDH
668	GO_Biological_Process_2023	Regulation Of Protein Catabolic Process (GO:0042176)	1/122	0.3724272263935481	0.4035554721816656	0	0	2.1821487603305787	2.1553380637416337	FLNA
669	GO_Biological_Process_2023	Protein Localization To Nucleus (GO:0034504)	1/122	0.3724272263935481	0.4035554721816656	0	0	2.1821487603305787	2.1553380637416337	CALR
670	GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	1/123	0.3748266351109978	0.4055501297922272	0	0	2.164153005464481	2.123665308814808	LRG1
671	GO_Biological_Process_2023	Cellular Response To Lipopolysaccharide (GO:0071222)	1/124	0.3772169903599512	0.4075290699424473	0	0	2.146449864498645	2.092648424370323	CD14
672	GO_Biological_Process_2023	Cellular Response To Starvation (GO:0009267)	1/126	0.3819706752386584	0.4120515753688945	0	0	2.111893333333333	2.032510303454039	PCSK9
673	GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	1/127	0.384334071865397	0.4139859587155463	0	0	2.095026455026455	2.003354645968289	TMSB4X
674	GO_Biological_Process_2023	Protein Targeting (GO:0006605)	1/129	0.3890341401464308	0.4178088546543029	0	0	2.0620833333333333	1.946788491570107	MAN1A1
675	GO_Biological_Process_2023	Regulation Of DNA Repair (GO:0006282)	1/129	0.3890341401464308	0.4178088546543029	0	0	2.0620833333333333	1.946788491570107	ACTB
676	GO_Biological_Process_2023	Golgi Organization (GO:0007030)	1/130	0.3913708781373562	0.4190785509258417	0	0	2.0459948320413437	1.9193469972491384	YWHAZ
677	GO_Biological_Process_2023	Regulation Of Cell Cycle Process (GO:0010564)	1/130	0.3913708781373562	0.4190785509258417	0	0	2.0459948320413437	1.9193469972491384	CALM1
678	GO_Biological_Process_2023	Synapse Organization (GO:0050808)	1/131	0.3936987960431698	0.4209504063731094	0	0	2.030153846153846	1.8924467629967627	CDH1
679	GO_Biological_Process_2023	Epithelial Cell Differentiation (GO:0030855)	1/132	0.3960179266898063	0.4228073746717638	0	0	2.014554707379135	1.8660735629729877	CTSB
680	GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	2/364	0.4038143933993005	0.4304981638882411	0	0	1.4605047035986265	1.324385561332709	CRP;ACTG1
681	GO_Biological_Process_2023	Protein Localization To Organelle (GO:0033365)	1/137	0.4074829124483796	0.4337721326063395	0	0	1.94	1.7416471828555156	CALR
682	GO_Biological_Process_2023	Intracellular Calcium Ion Homeostasis (GO:0006874)	1/139	0.4120085322723255	0.4379475760317838	0	0	1.9116908212560384	1.6951177012355618	CALR
683	GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	2/377	0.4210455980668824	0.4468992751411647	0	0	1.408936936936937	1.2187503759427492	CALM1;PPIA
684	GO_Biological_Process_2023	Actin Filament Organization (GO:0007015)	1/144	0.4231738825579844	0.448502538302331	0	0	1.8443822843822844	1.586117333092503	FLNA
685	GO_Biological_Process_2023	Positive Regulation Of Protein Kinase Activity (GO:0045860)	1/145	0.42538171392403	0.4501853124035653	0	0	1.8314814814814817	1.5654924273218345	CALM1
686	GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	5/1127	0.4278389155171443	0.4521267142146242	0	0	1.1801109688433633	1.0019242669256612	CRP;EFEMP1;CDH1;CALR;ACTG1
687	GO_Biological_Process_2023	Defense Response To Symbiont (GO:0140546)	1/148	0.4319552931506597	0.4558132889932834	0	0	1.7938321995464852	1.505802275132813	RNASE1
688	GO_Biological_Process_2023	Skeletal System Development (GO:0001501)	1/149	0.4341299512336261	0.4574431706757801	0	0	1.7816216216216216	1.4866053254612128	COL18A1
689	GO_Biological_Process_2023	Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	1/152	0.4406047506926508	0.4635928246418325	0	0	1.7459602649006625	1.4310013636888483	PPIA
690	GO_Biological_Process_2023	Response To Lipopolysaccharide (GO:0032496)	1/159	0.4554296585495253	0.4784977309796749	0	0	1.668016877637131	1.3119186283356286	CD14
691	GO_Biological_Process_2023	Regulation Of Macromolecule Metabolic Process (GO:0060255)	1/162	0.4616638704825594	0.4843467774137834	0	0	1.636687370600414	1.2650254658804614	CDH1
692	GO_Biological_Process_2023	Nitrogen Compound Transport (GO:0071705)	1/163	0.4637262486347202	0.4858084509506593	0	0	1.6265020576131688	1.2499032061814843	HSP90B1
693	GO_Biological_Process_2023	Generation Of Neurons (GO:0048699)	1/172	0.481940234402135	0.5041622625013689	0	0	1.5401949317738792	1.1242424457162865	PCSK9
694	GO_Biological_Process_2023	Neuron Differentiation (GO:0030182)	1/173	0.4839259340768979	0.5055111196256517	0	0	1.5311627906976744	1.1113538022082736	PCSK9
695	GO_Biological_Process_2023	Positive Regulation Of Hydrolase Activity (GO:0051345)	1/176	0.4898380771759582	0.5109517873990599	0	0	1.5046857142857142	1.0738646982816578	CALM1
696	GO_Biological_Process_2023	Nervous System Development (GO:0007399)	2/433	0.4922316306460522	0.5127118563113829	0	0	1.2223615727096004	0.8664170693455802	CDH1;PCSK9
697	GO_Biological_Process_2023	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	1/186	0.5090665997144485	0.529487609445114	0	0	1.4226306306306309	0.960526665786048	PCSK9
698	GO_Biological_Process_2023	Defense Response To Virus (GO:0051607)	1/189	0.5146944064870527	0.533513362582104	0	0	1.3997163120567375	0.929666295456086	RNASE1
699	GO_Biological_Process_2023	Endocytosis (GO:0006897)	1/189	0.5146944064870527	0.533513362582104	0	0	1.3997163120567375	0.929666295456086	CD14
700	GO_Biological_Process_2023	Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	2/452	0.5151416903168801	0.533513362582104	0	0	1.1696096096096096	0.7758175973820725	EFEMP1;CALR
701	GO_Biological_Process_2023	Regulation Of Angiogenesis (GO:0045765)	1/205	0.5436511577117075	0.5622375220779198	0	0	1.288888888888889	0.785510100830974	LRG1
702	GO_Biological_Process_2023	Protein Phosphorylation (GO:0006468)	2/500	0.5699678510175187	0.5886154478502398	0	0	1.054271138608488	0.5926852162614815	EFEMP1;YWHAZ
703	GO_Biological_Process_2023	Cellular Response To Lipid (GO:0071396)	1/228	0.5823125631691778	0.599658043774217	0	0	1.1569456681350954	0.6256159697192035	CD14
704	GO_Biological_Process_2023	Cilium Organization (GO:0044782)	1/228	0.5823125631691778	0.599658043774217	0	0	1.1569456681350954	0.6256159697192035	FLNA
705	GO_Biological_Process_2023	Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	1/231	0.5871108458192835	0.6028889307847239	0	0	1.1416811594202898	0.6079927598899758	TMSB4X
706	GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	1/231	0.5871108458192835	0.6028889307847239	0	0	1.1416811594202898	0.6079927598899758	PPIA
707	GO_Biological_Process_2023	Regulation Of Autophagy (GO:0010506)	1/241	0.602715606061997	0.6180388841822173	0	0	1.0935555555555556	0.5536779222303043	GAPDH
708	GO_Biological_Process_2023	Cilium Assembly (GO:0060271)	1/243	0.6057659842399461	0.6202906975433016	0	0	1.0844077134986223	0.5435718719047018	FLNA
709	GO_Biological_Process_2023	Positive Regulation Of Programmed Cell Death (GO:0043068)	1/245	0.6087932471136649	0.622512531555663	0	0	1.0754098360655735	0.5337006990035701	CTSD
710	GO_Biological_Process_2023	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	1/246	0.610298264424227	0.6231737552348646	0	0	1.0709659863945578	0.5288510183806993	PPIA
711	GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	1/257	0.6264809940580061	0.6387994405703826	0	0	1.024375	0.4790354898242975	TMSB4X
712	GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	1/267	0.6406160639892471	0.6522963007800748	0	0	0.9853634085213032	0.4388069260500377	CALR
713	GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	1/272	0.6474843116692787	0.6583664009410312	0	0	0.9669372693726938	0.4202896446569869	PFN1
714	GO_Biological_Process_2023	Organelle Assembly (GO:0070925)	1/322	0.7094243936169427	0.7203386150572033	0	0	0.8142471443406023	0.2795321446739909	FLNA
715	GO_Biological_Process_2023	Intracellular Protein Transport (GO:0006886)	1/325	0.7127783277500963	0.7227333323276115	0	0	0.8065843621399177	0.2730972111318384	CALR
716	GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	3/1025	0.7543167750072324	0.7637851864089968	0	0	0.7600729163874219	0.214297141886339	FLNA;CALR;YWHAZ
717	GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	2/763	0.7917448680903347	0.8005665379297814	0	0	0.680576765990695	0.1589256153442566	CALR;YWHAZ
718	GO_Biological_Process_2023	Organelle Organization (GO:0006996)	1/418	0.7997678347080253	0.8075541696773663	0	0	0.6237250199840128	0.1393612513995853	PPIA
719	GO_Biological_Process_2023	Phosphorylation (GO:0016310)	1/429	0.8081542646113612	0.8148888834831225	0	0	0.6073520249221184	0.1293673886253654	YWHAZ
720	GO_Biological_Process_2023	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	1/456	0.8272976794463154	0.833034833950104	0	0	0.5705201465201465	0.1081653126662359	CALR
721	GO_Biological_Process_2023	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	1/557	0.8835989419501592	0.888494226947113	0	0	0.4644604316546762	0.0574779095989723	CDH1
722	GO_Biological_Process_2023	Protein Modification Process (GO:0036211)	1/711	0.936469457267306	0.940355222650158	0	0	0.3608262910798122	0.0236840500804815	YWHAZ
723	GO_Biological_Process_2023	Regulation Of DNA-templated Transcription (GO:0006355)	4/1922	0.9421527887784512	0.9447554207916512	0	0	0.521550225929788	0.0310780417152315	EFEMP1;CDH1;CALR;ACTB
724	GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription (GO:0045893)	2/1243	0.9542620496565644	0.955578273173332	0	0	0.4068863383931877	0.0190491814609677	CDH1;ACTB
725	GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	3/2028	0.9865521766341409	0.9865521766341409	0	0	0.3632470826991374	0.0049180255949591	CALR;YWHAZ;ACTB
