Actual Mortality (30-Day)	Estimated Mortality (30-Day)	Counts
0.08571428571428572	0.0	490
0.17123287671232876	0.2	146
0.3235294117647059	0.4	34
0.6666666666666666	0.6	6
0.5	0.8	4
0.08048289738430583	0.0	497
0.20567375886524822	0.2	141
0.25806451612903225	0.4	31
0.5714285714285714	0.6	7
0.75	0.8	4
0.0872210953346856	0.0	493
0.16326530612244897	0.2	147
0.3103448275862069	0.4	29
0.6666666666666666	0.6	9
1.0	0.8	2
0.08064516129032258	0.0	496
0.20945945945945946	0.2	148
0.26666666666666666	0.4	30
0.75	0.6	4
1.0	0.8	2
0.07851239669421488	0.0	484
0.1891891891891892	0.2	148
0.25	0.4	36
0.875	0.6	8
0.5	0.8	4
0.082	0.0	500
0.18309859154929578	0.2	142
0.34615384615384615	0.4	26
0.6666666666666666	0.6	9
0.6666666666666666	0.8	3
0.07847082494969819	0.0	497
0.19444444444444445	0.2	144
0.4	0.4	30
0.5714285714285714	0.6	7
0.5	0.8	2
0.08163265306122448	0.0	490
0.18666666666666668	0.2	150
0.27586206896551724	0.4	29
0.75	0.6	8
0.6666666666666666	0.8	3
0.09297912713472485	0.0	527
0.17391304347826086	0.2	115
0.2692307692307692	0.4	26
0.625	0.6	8
0.75	0.8	4
0.08333333333333333	0.0	492
0.18	0.2	150
0.4074074074074074	0.4	27
0.4444444444444444	0.6	9
0.5	0.8	2
0.0778688524590164	0.0	488
0.20689655172413793	0.2	145
0.25	0.4	36
0.625	0.6	8
0.6666666666666666	0.8	3
0.0835030549898167	0.0	491
0.18243243243243243	0.2	148
0.34375	0.4	32
0.42857142857142855	0.6	7
1.0	0.8	2
0.08316430020283976	0.0	493
0.1986754966887417	0.2	151
0.27586206896551724	0.4	29
0.6666666666666666	0.6	6
1.0	0.8	1
0.08634538152610442	0.0	498
0.17857142857142858	0.2	140
0.25806451612903225	0.4	31
0.7777777777777778	0.6	9
0.0	0.8	1
1.0	1.0	1
0.0778688524590164	0.0	488
0.19594594594594594	0.2	148
0.3225806451612903	0.4	31
0.5454545454545454	0.6	11
0.5	0.8	2
0.08906882591093117	0.0	494
0.15328467153284672	0.2	137
0.2972972972972973	0.4	37
0.625	0.6	8
0.6666666666666666	0.8	3
1.0	1.0	1
0.08064516129032258	0.0	496
0.1956521739130435	0.2	138
0.2571428571428571	0.4	35
0.75	0.6	8
0.6666666666666666	0.8	3
0.08032128514056225	0.0	498
0.1888111888111888	0.2	143
0.37037037037037035	0.4	27
0.5555555555555556	0.6	9
0.6666666666666666	0.8	3
0.08008213552361396	0.0	487
0.1793103448275862	0.2	145
0.35135135135135137	0.4	37
0.4444444444444444	0.6	9
1.0	0.8	2
0.08041237113402062	0.0	485
0.18243243243243243	0.2	148
0.38461538461538464	0.4	39
0.16666666666666666	0.6	6
1.0	0.8	2
0.08008213552361396	0.0	487
0.1891891891891892	0.2	148
0.34210526315789475	0.4	38
0.5	0.6	6
1.0	0.8	1
0.09108527131782945	0.0	516
0.16279069767441862	0.2	129
0.42857142857142855	0.4	28
0.6	0.6	5
0.5	0.8	2
0.07615230460921844	0.0	499
0.20588235294117646	0.2	136
0.34285714285714286	0.4	35
0.6666666666666666	0.6	6
0.5	0.8	4
0.07644628099173553	0.0	484
0.19727891156462585	0.2	147
0.3	0.4	40
0.6666666666666666	0.6	6
0.6666666666666666	0.8	3
0.07942973523421588	0.0	491
0.19333333333333333	0.2	150
0.3870967741935484	0.4	31
0.4	0.6	5
0.6666666666666666	0.8	3
0.08565737051792828	0.0	502
0.17777777777777778	0.2	135
0.35294117647058826	0.4	34
0.625	0.6	8
0.0	0.8	1
0.07630522088353414	0.0	498
0.20279720279720279	0.2	143
0.3448275862068966	0.4	29
0.6666666666666666	0.6	9
1.0	0.8	1
0.08151093439363817	0.0	503
0.19852941176470587	0.2	136
0.26666666666666666	0.4	30
0.8571428571428571	0.6	7
0.5	0.8	4
0.07894736842105263	0.0	494
0.1917808219178082	0.2	146
0.3333333333333333	0.4	30
0.75	0.6	8
0.5	0.8	2
0.07959183673469387	0.0	490
0.19594594594594594	0.2	148
0.3333333333333333	0.4	33
0.5714285714285714	0.6	7
0.5	0.8	2
0.07936507936507936	0.0	504
0.19858156028368795	0.2	141
0.34782608695652173	0.4	23
0.625	0.6	8
0.75	0.8	4
0.08853118712273642	0.0	497
0.17123287671232876	0.2	146
0.2962962962962963	0.4	27
0.625	0.6	8
1.0	0.8	1
1.0	1.0	1
0.08366533864541832	0.0	502
0.18115942028985507	0.2	138
0.3548387096774194	0.4	31
0.5	0.6	6
1.0	0.8	3
0.07818930041152264	0.0	486
0.19333333333333333	0.2	150
0.28125	0.4	32
0.6666666666666666	0.6	9
0.6666666666666666	0.8	3
0.08565737051792828	0.0	502
0.16666666666666666	0.2	132
0.35294117647058826	0.4	34
0.6	0.6	10
0.5	0.8	2
0.08316430020283976	0.0	493
0.17482517482517482	0.2	143
0.3125	0.4	32
0.625	0.6	8
0.75	0.8	4
0.07392197125256673	0.0	487
0.21518987341772153	0.2	158
0.39285714285714285	0.4	28
0.3333333333333333	0.6	6
1.0	0.8	1
0.0823293172690763	0.0	498
0.19444444444444445	0.2	144
0.2692307692307692	0.4	26
0.625	0.6	8
0.75	0.8	4
0.07916666666666666	0.0	480
0.19230769230769232	0.2	156
0.24242424242424243	0.4	33
0.7142857142857143	0.6	7
0.75	0.8	4
0.08064516129032258	0.0	496
0.18439716312056736	0.2	141
0.3333333333333333	0.4	30
0.5833333333333334	0.6	12
1.0	0.8	1
0.07910750507099391	0.0	493
0.2014388489208633	0.2	139
0.3	0.4	40
0.5	0.6	6
1.0	0.8	2
0.09037328094302555	0.0	509
0.171875	0.2	128
0.28125	0.4	32
0.6666666666666666	0.6	9
0.5	0.8	2
0.08113590263691683	0.0	493
0.19078947368421054	0.2	152
0.2608695652173913	0.4	23
0.7	0.6	10
1.0	0.8	2
0.08651911468812877	0.0	497
0.17857142857142858	0.2	140
0.26666666666666666	0.4	30
0.6666666666666666	0.6	9
0.5	0.8	4
0.07613168724279835	0.0	486
0.18493150684931506	0.2	146
0.4	0.4	40
0.4	0.6	5
0.6666666666666666	0.8	3
0.08514851485148515	0.0	505
0.19718309859154928	0.2	142
0.34615384615384615	0.4	26
0.6	0.6	5
0.5	0.8	2
0.07677165354330709	0.0	508
0.20610687022900764	0.2	131
0.3870967741935484	0.4	31
0.5714285714285714	0.6	7
0.6666666666666666	0.8	3
0.08061420345489444	0.0	521
0.23140495867768596	0.2	121
0.25	0.4	28
0.7142857142857143	0.6	7
0.6666666666666666	0.8	3
0.07474747474747474	0.0	495
0.20689655172413793	0.2	145
0.3225806451612903	0.4	31
0.8333333333333334	0.6	6
0.6666666666666666	0.8	3
0.08634538152610442	0.0	498
0.16546762589928057	0.2	139
0.36363636363636365	0.4	33
0.7142857142857143	0.6	7
0.3333333333333333	0.8	3
0.07707910750507099	0.0	493
0.20408163265306123	0.2	147
0.3103448275862069	0.4	29
0.625	0.6	8
0.6666666666666666	0.8	3
0.08514851485148515	0.0	505
0.18248175182481752	0.2	137
0.36666666666666664	0.4	30
0.5714285714285714	0.6	7
1.0	0.8	1
0.08481262327416174	0.0	507
0.19014084507042253	0.2	142
0.4090909090909091	0.4	22
0.5	0.6	6
0.6666666666666666	0.8	3
0.07883817427385892	0.0	482
0.19736842105263158	0.2	152
0.2631578947368421	0.4	38
0.7142857142857143	0.6	7
1.0	0.8	1
0.086	0.0	500
0.18181818181818182	0.2	143
0.3333333333333333	0.4	27
0.5714285714285714	0.6	7
0.6666666666666666	0.8	3
0.0823045267489712	0.0	486
0.17006802721088435	0.2	147
0.32432432432432434	0.4	37
0.7142857142857143	0.6	7
0.6666666666666666	0.8	3
0.08216432865731463	0.0	499
0.18493150684931506	0.2	146
0.36	0.4	25
0.6666666666666666	0.6	6
0.75	0.8	4
0.07975460122699386	0.0	489
0.19333333333333333	0.2	150
0.3125	0.4	32
0.8333333333333334	0.6	6
0.3333333333333333	0.8	3
0.07505070993914807	0.0	493
0.21379310344827587	0.2	145
0.2903225806451613	0.4	31
0.625	0.6	8
0.6666666666666666	0.8	3
0.08757637474541752	0.0	491
0.16778523489932887	0.2	149
0.3333333333333333	0.4	30
0.5	0.6	8
1.0	0.8	2
0.07676767676767676	0.0	495
0.2013888888888889	0.2	144
0.3125	0.4	32
0.8	0.6	5
0.75	0.8	4
0.07645875251509054	0.0	497
0.2080536912751678	0.2	149
0.30434782608695654	0.4	23
0.7777777777777778	0.6	9
0.5	0.8	2
0.08151093439363817	0.0	503
0.18181818181818182	0.2	143
0.44	0.4	25
0.7142857142857143	0.6	7
0.5	0.8	2
0.08433734939759036	0.0	498
0.17857142857142858	0.2	140
0.3225806451612903	0.4	31
0.6	0.6	10
1.0	0.8	1
0.08536585365853659	0.0	492
0.16778523489932887	0.2	149
0.3793103448275862	0.4	29
0.5714285714285714	0.6	7
0.6666666666666666	0.8	3
0.07818930041152264	0.0	486
0.18120805369127516	0.2	149
0.35294117647058826	0.4	34
0.5714285714285714	0.6	7
0.75	0.8	4
0.07959183673469387	0.0	490
0.1875	0.2	144
0.3125	0.4	32
0.5454545454545454	0.6	11
0.6666666666666666	0.8	3
0.07738095238095238	0.0	504
0.21481481481481482	0.2	135
0.2903225806451613	0.4	31
0.6666666666666666	0.6	9
1.0	0.8	1
0.07660455486542443	0.0	483
0.19205298013245034	0.2	151
0.3157894736842105	0.4	38
0.8	0.6	5
0.6666666666666666	0.8	3
0.07723577235772358	0.0	492
0.18571428571428572	0.2	140
0.34210526315789475	0.4	38
0.7142857142857143	0.6	7
0.6666666666666666	0.8	3
0.07818930041152264	0.0	486
0.1895424836601307	0.2	153
0.3333333333333333	0.4	33
1.0	0.6	4
0.5	0.8	4
0.08282828282828283	0.0	495
0.16666666666666666	0.2	144
0.47058823529411764	0.4	34
0.3333333333333333	0.6	6
1.0	0.8	1
0.08686868686868687	0.0	495
0.16901408450704225	0.2	142
0.30303030303030304	0.4	33
0.8333333333333334	0.6	6
0.5	0.8	4
0.07707910750507099	0.0	493
0.20714285714285716	0.2	140
0.3055555555555556	0.4	36
0.5	0.6	8
0.6666666666666666	0.8	3
0.08016032064128256	0.0	499
0.19444444444444445	0.2	144
0.3333333333333333	0.4	27
0.7142857142857143	0.6	7
0.6666666666666666	0.8	3
0.08817635270541083	0.0	499
0.16891891891891891	0.2	148
0.36	0.4	25
0.8	0.6	5
0.6666666666666666	0.8	3
0.08183632734530938	0.0	501
0.18309859154929578	0.2	142
0.37037037037037035	0.4	27
0.75	0.6	8
0.5	0.8	2
0.07936507936507936	0.0	504
0.2116788321167883	0.2	137
0.2692307692307692	0.4	26
0.6666666666666666	0.6	9
0.5	0.8	4
0.08316430020283976	0.0	493
0.18493150684931506	0.2	146
0.32142857142857145	0.4	28
0.4444444444444444	0.6	9
0.75	0.8	4
0.08464566929133858	0.0	508
0.1773049645390071	0.2	141
0.45454545454545453	0.4	22
0.6666666666666666	0.6	6
0.6666666666666666	0.8	3
0.078125	0.0	512
0.22388059701492538	0.2	134
0.37037037037037035	0.4	27
0.6	0.6	5
0.5	0.8	2
0.0783132530120482	0.0	498
0.2	0.2	140
0.34375	0.4	32
0.6666666666666666	0.6	6
0.5	0.8	4
0.07933194154488518	0.0	479
0.1895424836601307	0.2	153
0.2631578947368421	0.4	38
0.75	0.6	8
0.5	0.8	2
0.07676348547717843	0.0	482
0.19078947368421054	0.2	152
0.34285714285714286	0.4	35
0.3333333333333333	0.6	6
0.8	0.8	5
0.07770961145194274	0.0	489
0.1891891891891892	0.2	148
0.3939393939393939	0.4	33
0.5714285714285714	0.6	7
0.3333333333333333	0.8	3
0.07738095238095238	0.0	504
0.22627737226277372	0.2	137
0.2413793103448276	0.4	29
0.7777777777777778	0.6	9
0.0	0.8	1
0.09163346613545817	0.0	502
0.16901408450704225	0.2	142
0.2962962962962963	0.4	27
0.7142857142857143	0.6	7
0.5	0.8	2
0.08213552361396304	0.0	487
0.19205298013245034	0.2	151
0.28125	0.4	32
0.5	0.6	6
0.75	0.8	4
0.0872210953346856	0.0	493
0.15753424657534246	0.2	146
0.3793103448275862	0.4	29
0.5555555555555556	0.6	9
0.6666666666666666	0.8	3
0.08113590263691683	0.0	493
0.19014084507042253	0.2	142
0.3235294117647059	0.4	34
0.5	0.6	10
1.0	0.8	1
0.08964143426294821	0.0	502
0.14893617021276595	0.2	141
0.42857142857142855	0.4	28
0.6666666666666666	0.6	6
0.6666666666666666	0.8	3
0.0778688524590164	0.0	488
0.1891891891891892	0.2	148
0.34285714285714286	0.4	35
0.8	0.6	5
0.3333333333333333	0.8	3
1.0	1.0	1
0.08617234468937876	0.0	499
0.17037037037037037	0.2	135
0.3235294117647059	0.4	34
0.5	0.6	10
1.0	0.8	2
0.07520325203252033	0.0	492
0.2191780821917808	0.2	146
0.2972972972972973	0.4	37
0.75	0.6	4
1.0	0.8	1
0.08064516129032258	0.0	496
0.1836734693877551	0.2	147
0.3793103448275862	0.4	29
0.8333333333333334	0.6	6
0.5	0.8	2
0.08519269776876268	0.0	493
0.18	0.2	150
0.32142857142857145	0.4	28
0.625	0.6	8
1.0	0.8	1
0.08669354838709678	0.0	496
0.16783216783216784	0.2	143
0.3448275862068966	0.4	29
0.5555555555555556	0.6	9
0.5	0.8	2
1.0	1.0	1
0.07874015748031496	0.0	508
0.21052631578947367	0.2	133
0.32142857142857145	0.4	28
0.6363636363636364	0.6	11
0.082	0.0	500
0.1956521739130435	0.2	138
0.25806451612903225	0.4	31
0.75	0.6	8
0.6666666666666666	0.8	3
0.07910750507099391	0.0	493
0.1865671641791045	0.2	134
0.2926829268292683	0.4	41
0.6	0.6	10
1.0	0.8	2
0.08502024291497975	0.0	494
0.16891891891891891	0.2	148
0.35714285714285715	0.4	28
0.625	0.6	8
1.0	0.8	2
0.08048289738430583	0.0	497
0.2	0.2	135
0.22857142857142856	0.4	35
0.6666666666666666	0.6	9
0.75	0.8	4
0.0835030549898167	0.0	491
0.17985611510791366	0.2	139
0.275	0.4	40
0.625	0.6	8
1.0	0.8	2
0.08264462809917356	0.0	484
0.16	0.2	150
0.34210526315789475	0.4	38
0.8571428571428571	0.6	7
1.0	0.8	1
0.08383233532934131	0.0	501
0.17985611510791366	0.2	139
0.3870967741935484	0.4	31
0.5	0.6	6
0.6666666666666666	0.8	3
0.0872210953346856	0.0	493
0.16312056737588654	0.2	141
0.3055555555555556	0.4	36
0.75	0.6	8
0.0	0.8	1
1.0	1.0	1
0.07942973523421588	0.0	491
0.1917808219178082	0.2	146
0.3333333333333333	0.4	33
0.5	0.6	8
1.0	0.8	2
0.08984375	0.0	512
0.17424242424242425	0.2	132
0.35714285714285715	0.4	28
0.6	0.6	5
0.5	0.8	2
1.0	1.0	1
0.08113590263691683	0.0	493
0.19736842105263158	0.2	152
0.3333333333333333	0.4	27
0.5	0.6	6
1.0	0.8	2
0.08943089430894309	0.0	492
0.14482758620689656	0.2	145
0.375	0.4	32
0.625	0.6	8
0.6666666666666666	0.8	3
0.08216432865731463	0.0	499
0.18705035971223022	0.2	139
0.26666666666666666	0.4	30
0.75	0.6	8
0.75	0.8	4
0.07708333333333334	0.0	480
0.1910828025477707	0.2	157
0.3	0.4	30
0.5454545454545454	0.6	11
1.0	0.8	2
0.08024691358024691	0.0	486
0.19310344827586207	0.2	145
0.23684210526315788	0.4	38
0.75	0.6	8
0.6666666666666666	0.8	3
0.08464566929133858	0.0	508
0.1897810218978102	0.2	137
0.32	0.4	25
0.7142857142857143	0.6	7
0.6666666666666666	0.8	3
0.07867494824016563	0.0	483
0.18831168831168832	0.2	154
0.3	0.4	30
0.6	0.6	10
0.6666666666666666	0.8	3
0.08928571428571429	0.0	504
0.1724137931034483	0.2	145
0.3333333333333333	0.4	21
0.7142857142857143	0.6	7
0.6666666666666666	0.8	3
0.07676767676767676	0.0	495
0.20863309352517986	0.2	139
0.2972972972972973	0.4	37
0.7142857142857143	0.6	7
0.5	0.8	2
0.08032128514056225	0.0	498
0.19148936170212766	0.2	141
0.3870967741935484	0.4	31
0.42857142857142855	0.6	7
0.6666666666666666	0.8	3
0.07975460122699386	0.0	489
0.1895424836601307	0.2	153
0.3548387096774194	0.4	31
0.8	0.6	5
0.5	0.8	2
0.08118811881188119	0.0	505
0.208955223880597	0.2	134
0.3142857142857143	0.4	35
0.6666666666666666	0.6	3
0.6666666666666666	0.8	3
0.076	0.0	500
0.21739130434782608	0.2	138
0.24242424242424243	0.4	33
0.8571428571428571	0.6	7
1.0	0.8	2
0.0814663951120163	0.0	491
0.1891891891891892	0.2	148
0.30303030303030304	0.4	33
0.6	0.6	5
1.0	0.8	3
0.07894736842105263	0.0	494
0.19148936170212766	0.2	141
0.3611111111111111	0.4	36
0.5	0.6	6
0.6666666666666666	0.8	3
0.08041237113402062	0.0	485
0.17532467532467533	0.2	154
0.36666666666666664	0.4	30
0.625	0.6	8
0.6666666666666666	0.8	3
0.07835051546391752	0.0	485
0.18243243243243243	0.2	148
0.3235294117647059	0.4	34
0.6	0.6	10
0.6666666666666666	0.8	3
0.08163265306122448	0.0	490
0.1793103448275862	0.2	145
0.30303030303030304	0.4	33
0.6666666666666666	0.6	9
0.6666666666666666	0.8	3
0.08401639344262295	0.0	488
0.17834394904458598	0.2	157
0.3333333333333333	0.4	24
0.625	0.6	8
0.6666666666666666	0.8	3
0.08097165991902834	0.0	494
0.18309859154929578	0.2	142
0.30303030303030304	0.4	33
0.7777777777777778	0.6	9
0.5	0.8	2
0.07942973523421588	0.0	491
0.2	0.2	145
0.28125	0.4	32
0.5555555555555556	0.6	9
0.6666666666666666	0.8	3
0.08548707753479125	0.0	503
0.18045112781954886	0.2	133
0.3125	0.4	32
0.6	0.6	10
0.5	0.8	2
0.09001956947162426	0.0	511
0.16541353383458646	0.2	133
0.41379310344827586	0.4	29
0.6	0.6	5
0.5	0.8	2
0.07770961145194274	0.0	489
0.1917808219178082	0.2	146
0.34285714285714286	0.4	35
0.5714285714285714	0.6	7
0.6666666666666666	0.8	3
0.08782435129740519	0.0	501
0.15217391304347827	0.2	138
0.40625	0.4	32
0.7142857142857143	0.6	7
0.5	0.8	2
0.08433734939759036	0.0	498
0.17142857142857143	0.2	140
0.4	0.4	30
0.3333333333333333	0.6	9
1.0	0.8	3
0.084	0.0	500
0.17857142857142858	0.2	140
0.3548387096774194	0.4	31
0.8	0.6	5
0.5	0.8	4
0.091796875	0.0	512
0.16	0.2	125
0.3225806451612903	0.4	31
0.5555555555555556	0.6	9
0.6666666666666666	0.8	3
0.08008213552361396	0.0	487
0.16551724137931034	0.2	145
0.3888888888888889	0.4	36
0.5454545454545454	0.6	11
1.0	0.8	1
0.08163265306122448	0.0	490
0.176056338028169	0.2	142
0.35135135135135137	0.4	37
0.5	0.6	8
0.6666666666666666	0.8	3
0.07707910750507099	0.0	493
0.19727891156462585	0.2	147
0.3225806451612903	0.4	31
0.8	0.6	5
0.75	0.8	4
0.0736196319018405	0.0	489
0.21232876712328766	0.2	146
0.3333333333333333	0.4	39
1.0	0.6	2
0.5	0.8	4
0.08932038834951456	0.0	515
0.1875	0.2	128
0.2692307692307692	0.4	26
0.625	0.6	8
0.6666666666666666	0.8	3
0.0846774193548387	0.0	496
0.1875	0.2	144
0.3	0.4	30
0.5714285714285714	0.6	7
0.5	0.8	2
1.0	1.0	1
0.07835051546391752	0.0	485
0.1917808219178082	0.2	146
0.25	0.4	36
0.6666666666666666	0.6	9
0.75	0.8	4
0.08450704225352113	0.0	497
0.1702127659574468	0.2	141
0.36666666666666664	0.4	30
0.5555555555555556	0.6	9
0.6666666666666666	0.8	3
0.08134920634920635	0.0	504
0.19444444444444445	0.2	144
0.4090909090909091	0.4	22
0.5555555555555556	0.6	9
1.0	0.8	1
0.08835341365461848	0.0	498
0.1619718309859155	0.2	142
0.3448275862068966	0.4	29
0.6666666666666666	0.6	9
0.5	0.8	2
0.07660455486542443	0.0	483
0.19205298013245034	0.2	151
0.3684210526315789	0.4	38
0.4	0.6	5
0.6666666666666666	0.8	3
0.08080808080808081	0.0	495
0.20134228187919462	0.2	149
0.24	0.4	25
0.8	0.6	5
0.6666666666666666	0.8	6
0.07894736842105263	0.0	494
0.19014084507042253	0.2	142
0.35135135135135137	0.4	37
0.6	0.6	5
1.0	0.8	2
0.081799591002045	0.0	489
0.17687074829931973	0.2	147
0.3235294117647059	0.4	34
0.75	0.6	8
0.5	0.8	2
0.08519269776876268	0.0	493
0.18181818181818182	0.2	143
0.2857142857142857	0.4	35
0.6666666666666666	0.6	6
0.6666666666666666	0.8	3
0.08661417322834646	0.0	508
0.18699186991869918	0.2	123
0.2631578947368421	0.4	38
0.625	0.6	8
0.6666666666666666	0.8	3
0.07991803278688525	0.0	488
0.1956521739130435	0.2	138
0.3333333333333333	0.4	45
0.2857142857142857	0.6	7
0.5	0.8	2
0.07520325203252033	0.0	492
0.20689655172413793	0.2	145
0.35294117647058826	0.4	34
0.6666666666666666	0.6	6
0.3333333333333333	0.8	3
0.08571428571428572	0.0	490
0.17105263157894737	0.2	152
0.2962962962962963	0.4	27
0.7142857142857143	0.6	7
0.75	0.8	4
0.07952286282306163	0.0	503
0.1893939393939394	0.2	132
0.35294117647058826	0.4	34
0.6666666666666666	0.6	9
0.5	0.8	2
0.07894736842105263	0.0	494
0.2119205298013245	0.2	151
0.3103448275862069	0.4	29
0.8	0.6	5
0.0	0.8	1
0.07755102040816327	0.0	490
0.2080536912751678	0.2	149
0.25	0.4	28
0.5555555555555556	0.6	9
0.75	0.8	4
0.08113590263691683	0.0	493
0.1888111888111888	0.2	143
0.3142857142857143	0.4	35
0.8333333333333334	0.6	6
0.3333333333333333	0.8	3
0.08502024291497975	0.0	494
0.1736111111111111	0.2	144
0.3	0.4	30
0.6363636363636364	0.6	11
1.0	0.8	1
0.07952286282306163	0.0	503
0.19548872180451127	0.2	133
0.37142857142857144	0.4	35
0.6	0.6	5
0.5	0.8	4
0.079002079002079	0.0	481
0.18666666666666668	0.2	150
0.3333333333333333	0.4	39
0.42857142857142855	0.6	7
0.6666666666666666	0.8	3
0.07739307535641547	0.0	491
0.19310344827586207	0.2	145
0.37142857142857144	0.4	35
0.6	0.6	5
0.5	0.8	4
0.079002079002079	0.0	481
0.1830065359477124	0.2	153
0.3142857142857143	0.4	35
0.625	0.6	8
0.6666666666666666	0.8	3
0.0778688524590164	0.0	488
0.19047619047619047	0.2	147
0.3235294117647059	0.4	34
0.5555555555555556	0.6	9
1.0	0.8	2
0.07894736842105263	0.0	494
0.19718309859154928	0.2	142
0.3333333333333333	0.4	36
0.6	0.6	5
0.5	0.8	2
1.0	1.0	1
0.0823045267489712	0.0	486
0.18831168831168832	0.2	154
0.27586206896551724	0.4	29
0.6666666666666666	0.6	9
0.5	0.8	2
0.07661290322580645	0.0	496
0.20567375886524822	0.2	141
0.3333333333333333	0.4	33
0.5714285714285714	0.6	7
0.6666666666666666	0.8	3
0.08285163776493257	0.0	519
0.2125984251968504	0.2	127
0.32	0.4	25
0.625	0.6	8
1.0	0.8	1
0.08617234468937876	0.0	499
0.18309859154929578	0.2	142
0.3333333333333333	0.4	30
0.6	0.6	5
0.5	0.8	4
0.08163265306122448	0.0	490
0.18421052631578946	0.2	152
0.3448275862068966	0.4	29
0.6666666666666666	0.6	6
0.6666666666666666	0.8	3
0.08651911468812877	0.0	497
0.16551724137931034	0.2	145
0.35714285714285715	0.4	28
0.7142857142857143	0.6	7
0.6666666666666666	0.8	3
0.08695652173913043	0.0	506
0.18518518518518517	0.2	135
0.34375	0.4	32
0.5	0.6	4
0.6666666666666666	0.8	3
0.08080808080808081	0.0	495
0.1865671641791045	0.2	134
0.3	0.4	40
0.625	0.6	8
0.6666666666666666	0.8	3
0.07984031936127745	0.0	501
0.2014388489208633	0.2	139
0.25925925925925924	0.4	27
0.6363636363636364	0.6	11
1.0	0.8	2
0.07878787878787878	0.0	495
0.19285714285714287	0.2	140
0.34285714285714286	0.4	35
0.5	0.6	6
0.75	0.8	4
0.07707509881422925	0.0	506
0.21212121212121213	0.2	132
0.3333333333333333	0.4	33
0.5714285714285714	0.6	7
1.0	0.8	2
0.07738095238095238	0.0	504
0.2127659574468085	0.2	141
0.2916666666666667	0.4	24
0.7	0.6	10
1.0	0.8	1
0.07739307535641547	0.0	491
0.2054794520547945	0.2	146
0.3142857142857143	0.4	35
0.8	0.6	5
0.3333333333333333	0.8	3
0.08213552361396304	0.0	487
0.1610738255033557	0.2	149
0.375	0.4	32
0.7	0.6	10
0.5	0.8	2
0.08163265306122448	0.0	490
0.17123287671232876	0.2	146
0.4	0.4	35
0.5	0.6	8
1.0	0.8	1
0.08840864440078586	0.0	509
0.17829457364341086	0.2	129
0.27586206896551724	0.4	29
0.5833333333333334	0.6	12
1.0	0.8	1
0.07784431137724551	0.0	501
0.20689655172413793	0.2	145
0.36	0.4	25
0.625	0.6	8
1.0	0.8	1
0.0778688524590164	0.0	488
0.2080536912751678	0.2	149
0.2727272727272727	0.4	33
0.5714285714285714	0.6	7
0.5	0.8	2
1.0	1.0	1
0.08048289738430583	0.0	497
0.19858156028368795	0.2	141
0.3125	0.4	32
0.5	0.6	6
0.6666666666666666	0.8	3
1.0	1.0	1
0.07975460122699386	0.0	489
0.20689655172413793	0.2	145
0.17647058823529413	0.4	34
0.8571428571428571	0.6	7
0.6	0.8	5
0.081799591002045	0.0	489
0.18791946308724833	0.2	149
0.2903225806451613	0.4	31
0.625	0.6	8
0.6666666666666666	0.8	3
0.09251968503937008	0.0	508
0.16279069767441862	0.2	129
0.29411764705882354	0.4	34
0.6666666666666666	0.6	6
0.6666666666666666	0.8	3
0.08213552361396304	0.0	487
0.17006802721088435	0.2	147
0.3235294117647059	0.4	34
0.7	0.6	10
0.5	0.8	2
0.08113590263691683	0.0	493
0.1702127659574468	0.2	141
0.35294117647058826	0.4	34
0.6	0.6	10
1.0	0.8	2
0.0778688524590164	0.0	488
0.18791946308724833	0.2	149
0.3333333333333333	0.4	33
0.7142857142857143	0.6	7
0.6666666666666666	0.8	3
0.0835030549898167	0.0	491
0.16666666666666666	0.2	144
0.37142857142857144	0.4	35
0.5	0.6	6
0.75	0.8	4
0.0846774193548387	0.0	496
0.18309859154929578	0.2	142
0.3225806451612903	0.4	31
0.5555555555555556	0.6	9
0.0	0.8	1
1.0	1.0	1
0.08183632734530938	0.0	501
0.18248175182481752	0.2	137
0.35294117647058826	0.4	34
0.8	0.6	5
0.6666666666666666	0.8	3
0.08519269776876268	0.0	493
0.176056338028169	0.2	142
0.2727272727272727	0.4	33
0.75	0.6	8
0.5	0.8	4
0.08536585365853659	0.0	492
0.16783216783216784	0.2	143
0.2903225806451613	0.4	31
0.6363636363636364	0.6	11
0.6666666666666666	0.8	3
0.07883817427385892	0.0	482
0.18493150684931506	0.2	146
0.275	0.4	40
0.7	0.6	10
0.5	0.8	2
0.081799591002045	0.0	489
0.17123287671232876	0.2	146
0.35294117647058826	0.4	34
0.625	0.6	8
0.6666666666666666	0.8	3
0.08914728682170543	0.0	516
0.1796875	0.2	128
0.32	0.4	25
0.42857142857142855	0.6	7
1.0	0.8	4
0.08282828282828283	0.0	495
0.17647058823529413	0.2	136
0.3333333333333333	0.4	39
0.5	0.6	8
1.0	0.8	2
0.08565737051792828	0.0	502
0.17647058823529413	0.2	136
0.3333333333333333	0.4	30
0.5	0.6	8
0.75	0.8	4
0.07975460122699386	0.0	489
0.17142857142857143	0.2	140
0.35135135135135137	0.4	37
0.5	0.6	10
0.75	0.8	4
0.07615230460921844	0.0	499
0.20689655172413793	0.2	145
0.3333333333333333	0.4	27
0.8571428571428571	0.6	7
0.5	0.8	2
0.08651911468812877	0.0	497
0.1590909090909091	0.2	132
0.34146341463414637	0.4	41
0.5714285714285714	0.6	7
