feature	importance 0	importance 1	importance 2	Mean Importance	Panel
ICAM1	0.06717096885021588	0.12311789563346251	0.09189174094021432	0.09406020180796422	Renal
PI16	0.10848062234465149	0.03797186027593664	0.1346849442119255	0.09371247561083788	Renal
FBLN3	0.2144361136218177	0.01783644464892332	0.04751631909831007	0.09326295912301702	Renal
CFAI	0.09028817657907794	0.12181920714183622	0.06657629974709	0.09289456115600138	Renal
LCAT	0.04502592890017825	0.19533241829764358	0.030681542299113646	0.09034662983231183	Renal
FIBB	0.12068974059255398	0.13876087802560755	0.010604610734978445	0.09001840978437999	Renal
PRG2	0.11532168550910184	0.11225315992939706	0.038268780937563716	0.0886145421253542	Renal
FIBA	0.03807332916162697	0.05441381199897035	0.16680926475793081	0.08643213530617605	Renal
CBPB2	0.023010013856297466	0.004682486867912694	0.23147973312103456	0.08639074461508157	Renal
IBP2	0.14583501271952526	0.06894526920786012	0.044051953081375946	0.08627741166958712	Renal
ZPI	0.020626913197385067	0.19868565352494766	0.035256975370915856	0.08485651403108287	Renal
MYL6	0.13807819075070132	0.08117281491921889	0.027931588201912206	0.08239419795727748	Renal
APOH	0.0028911360554016705	0.18295701722679422	0.05913170199238217	0.08165995175819268	Renal
EIF3M	0.027687267937072265	0.20882676662940944	0.005205403510437612	0.08057314602563977	Renal
SAMP	0.08750971354469023	0.08239824655752787	0.07115898414971353	0.0803556480839772	Renal
CO9	0.02866580628243486	0.012550926600107247	0.19849144657482182	0.07990272648578797	Renal
CATB	0.12816086575403357	0.03750009918325909	0.0729229317704667	0.07952796556925312	Renal
POSTN	0.1343122910112656	0.011190564622183471	0.0823079683802027	0.07593694133788392	Renal
HRG	0.15435500094927332	0.0014453447712144578	0.06852658768192862	0.07477564446747213	Renal
FHR5	0.193661276881543	0.01617516805038758	0.013995731315033032	0.07461072541565454	Renal
ALDOA	0.09529265064077222	0.0047328712213485545	0.12095965953703947	0.07366172713305341	Renal
FCGBP	0.07015329116395382	0.06115401587235823	0.0892817141255637	0.07352967372062524	Renal
VCAM1	0.06481323419131559	0.08350627032947555	0.06895095163791573	0.07242348538623562	Renal
A2AP	0.10745206019902372	0.0696913028570293	0.0304539522439709	0.06919910510000797	Renal
IBP3	0.02144470629301343	0.10649608136147551	0.0701364525455527	0.06602574673334721	Renal
ENOA	0.12080456074570951	0.047703783721839296	0.027849713925893003	0.06545268613114727	Renal
C1QA	0.035907931052865855	0.07696209451881426	0.08219121628183763	0.06502041395117258	Renal
CRP	0.09373904356327768	0.08036531525383314	0.020816108592640232	0.0649734891365837	Renal
APOC1	0.16279953824701085	0.0062032479537921445	0.025806293110767875	0.06493635977052363	Renal
COL11	0.14170706419461718	0.034433286812484094	0.01376776995615983	0.0633027069877537	Renal
S10A9	0.05584067235145173	0.08360690001125766	0.05042344253195187	0.06329033829822041	Renal
COL10	0.05607648651407117	0.009767644352691436	0.12381786121694734	0.06322066402790331	Renal
THIO	0.09658764403892343	0.0648484125176018	0.028090393267625482	0.0631754832747169	Renal
ACTB	0.018324892987911547	0.018604042825768892	0.14709774226143796	0.06134222602503947	Renal
TBA4A	0.008470734742740963	0.09418226826141521	0.0798155827051476	0.06082286190310126	Renal
TETN	0.07668081573090609	0.06789093418138664	0.03280482980083852	0.059125526571043745	Renal
LDHA	0.07492655936662516	0.0905547868472347	0.002073376412866213	0.05585157420890868	Renal
LAMP1	0.008294559122173022	0.0823670705191128	0.0732733227366516	0.054644984125979144	Renal
TPM3	0.011574418333029548	0.013458740336085045	0.13761567832370433	0.05421627899760631	Renal
APOC2	0.050275942260231854	0.012707508170635186	0.09939617117020982	0.054126540533692286	Renal
APOB	0.0654606657099993	0.08443366644765955	0.005220992773997491	0.05170510831055211	Renal
PGRP2	0.018259088837728702	0.06667388388356965	0.06985029679313172	0.05159442317147669	Renal
C4BPA	0.0708886384736444	0.07564262738310626	0.0064951098900725155	0.051008791915607726	Renal
SODE	0.035831618709868736	0.0305500681257842	0.08354738696238684	0.049976357932679925	Renal
COMP	0.04598516641238171	0.02932405358168571	0.07355247581703743	0.04962056527036829	Renal
PCYOX	0.051936480284441186	0.06449038822147797	0.019512896068513443	0.0453132548581442	Renal
PTPRG	0.054529181243978146	0.0071325147259447014	0.07159489594664106	0.04441886397218797	Renal
PIGR	0.0885557005697905	0.0245873817777747	0.012978173489912776	0.04204041861249266	Renal
OAF	0.038786003115337975	0.06725178998078708	0.011459794325393504	0.03916586247383952	Renal
AMPN	0.026589877976397322	0.06361982183940128	0.013454425174225518	0.03455470833000804	Renal
FA7	0.03247674902019313	0.00632353252503302	0.058784229222515194	0.03252817025591378	Renal
ACTG	0.019644821070057602	0.048543545976684255	0.02004303334733717	0.029410466798026346	Renal
APOM	0.04746656017852279	0.022211173721367487	0.013927206004284855	0.027868313301391712	Renal
CO2	0.0006891163158713344	0.0414144621863318	0.03866681557066126	0.0269234646909548	Renal
PRDX2	0.0014718470519773036	0.03944749675417061	0.038245284673874266	0.026388209493340725	Renal
ALS	0.005296492935481682	0.015270285170489317	0.03319408448841473	0.01792028753146191	Renal
LDHB	0.014894663610788847	0.03210734396015734	0.0015548855373323542	0.016185631036092846	Renal
