feature	importance 0	importance 1	importance 2	Mean Importance	Panel
GPX3	0.2982057729249721	0.21045530710625845	0.07647682545010619	0.1950459684937789	CNS
IC1	0.09744939167474068	0.32243196297727605	0.16457544967217458	0.19481893477473045	CNS
IBP2	0.05009041488638069	0.076296000950797	0.4570594901768247	0.19448196867133413	CNS
RNAS4	0.4628918048268491	0.09011106326170513	0.027091409434140363	0.19336475917423154	CNS
CO3	0.2989599415504034	0.15600267818687483	0.12187425275754146	0.19227895749827326	CNS
FHR2	0.28924602028858465	0.11800465525706413	0.16826103090739855	0.19183723548434908	CNS
BGH3	0.10804303322871753	0.4233747880346524	0.043212351085797386	0.19154339078305574	CNS
GP1BA	0.22260433671984592	0.21409229789940198	0.13757265541661495	0.19142309667862092	CNS
NRP1	0.25954910667854764	0.2579968373161349	0.05608731699312899	0.19121108699593717	CNS
CO6	0.0708779889822843	0.07224608911231029	0.4266661353067394	0.189930071133778	CNS
KPYM	0.05766305561421575	0.3778397010270626	0.13232431287500046	0.18927568983875961	CNS
A1AG2	0.3206761245065599	0.000903000917734492	0.2452001948050141	0.1889264400764362	CNS
ANGT	0.29473780963475305	0.06695028487783992	0.2045426458635619	0.18874358012538495	CNS
TLN1	0.14178674768804325	0.08296114445166229	0.3381617672913819	0.1876365531436958	CNS
IBP3	0.10559708500577168	0.3407361647340549	0.11523495526457164	0.18718940166813272	CNS
HSP7C	0.24424993201254477	0.05771468310039017	0.2592793735644626	0.1870813295591325	CNS
CRIS3	0.06550341621136113	0.35776689934798644	0.12912674214248457	0.18413235256727736	CNS
A1AT	0.2265350761294651	0.2691002740374582	0.05559258271546782	0.18374264429413037	CNS
FHR5	0.26602879779430466	0.13947394468159055	0.14280142875430274	0.18276805707673263	CNS
ALS	0.014066004188059979	0.4067491216077714	0.12148424476348152	0.1807664568531043	CNS
NOE1	0.35926111523899334	0.07908498704977401	0.0913843371338404	0.17657681314086926	CNS
