feature	importance 0	importance 1	importance 2	Mean Importance	Panel
SEPP1	0.2121792483417438	0.09031287947657661	0.13945250268693787	0.1473148768350861	Coag
APMAP	0.3716258199693099	0.027148253904124876	0.038407873703269375	0.1457273158589014	Coag
ICAM1	0.10988049417308886	0.27885617449982125	0.04622842723607236	0.14498836530299417	Coag
MASP1	0.05469257396657278	0.2836203684534072	0.09524228706111197	0.14451840982703065	Coag
SODE	0.27784890782274585	0.025446340631908752	0.12800946246282102	0.1437682369724919	Coag
ADA2	0.30553457971544695	0.08598907376696799	0.039428128614349925	0.14365059403225494	Coag
FUCO	0.058389542904634655	0.15505063627735993	0.217486256823757	0.14364214533525052	Coag
LBP	0.22438130389664004	0.06726769122192085	0.13781173391170895	0.1431535763434233	Coag
PON1	0.08045421842652438	0.1729729699150009	0.17368152614934357	0.14236957149695628	Coag
CD5L	0.2912953024864626	0.028430907507502483	0.10575946985253819	0.14182855994883445	Coag
AMPN	0.1631980825728057	0.039169542765875996	0.22287726107202593	0.1417482954702359	Coag
PRG2	0.13421624308318375	0.05728893722768257	0.23280613493229846	0.14143710508105492	Coag
APOB	0.19574117874057878	0.04200534065682752	0.18333558025969038	0.14036069988569888	Coag
A2MG	0.12285625380414184	0.07732500295702638	0.2138558734037758	0.138012376721648	Coag
APOM	0.20567485710685274	0.1942337535768253	0.01405782360751528	0.13798881143039776	Coag
CO7	0.07530572407749801	0.19857072842553605	0.13954479398067363	0.1378070821612359	Coag
LG3BP	0.23661179469980193	0.13843357499700312	0.03535694643482481	0.1368007720438766	Coag
CO6A1	0.156367535433429	0.19233006556897395	0.05965594827893134	0.13611784976044475	Coag
PCYOX	0.007505255704314203	0.3209177061457798	0.07856958486794366	0.13566418223934587	Coag
APOD	0.2030125604466287	0.09329182279906853	0.11053800894570302	0.13561413073046674	Coag
AOC3	0.3053044788216493	0.0031691832336438646	0.09660748340850361	0.13502704848793226	Coag
CBPN	0.20358543698770656	0.174545015144994	0.025900128002814826	0.1346768600451718	Coag
VTNC	0.21262022328662752	0.16217175764315997	0.027147462493778328	0.13397981447452192	Coag
TBA4A	0.11979079910627304	0.25588922450904594	0.024556362102854872	0.13341212857272464	Coag
HPTR	0.0685929255880516	0.04241796709441699	0.28865492776379525	0.13322194014875463	Coag
KAIN	0.11046551782421529	0.22418072897569574	0.06096762071807778	0.13187128917266294	Coag
LAMP2	0.14813437898174878	0.09939712143527217	0.14365242775617743	0.13039464272439946	Coag
IC1	0.08498414601051224	0.015268895067289054	0.2866099913689001	0.12895434414890047	Coag
QSOX1	0.2958746408183201	0.07146389097322127	0.019159508903112025	0.12883268023155112	Coag
C1QC	0.011849477952706942	0.23655084148344568	0.13174420081309035	0.12671484008308098	Coag
ICAM2	0.03419436140768938	0.05026968825903258	0.29545515826066876	0.12663973597579692	Coag
TAGL2	0.0339989354763961	0.3071635371018209	0.038239043008783814	0.1264671718623336	Coag
A1BG	0.08172488588088912	0.29510437637745734	0.0013251335424217824	0.12605146526692276	Coag
PEDF	0.009577840736503127	0.1469106962150585	0.2211375004506747	0.12587534580074544	Coag
C4BPA	0.23540479336749046	0.10561110007446456	0.036411295915200925	0.125809063119052	Coag
NID1	0.07302238689588139	0.08598247166731791	0.21015742036294183	0.12305409297538038	Coag
PXDC2	0.16071771932176782	0.044559884375256556	0.16381760876633902	0.1230317374877878	Coag
ALS	0.07356664306703464	0.0494361426452518	0.245078099115267	0.12269362827585116	Coag
TBB4A	0.05855539688191249	0.17841566041605594	0.13058446144602703	0.1225185062479985	Coag
APOL1	0.23102722124856187	0.10603415404473966	0.028067995939467856	0.12170979041092313	Coag
1433Z	0.3057277122092006	0.0032893032732694834	0.04804405842214823	0.11902035796820609	Coag
AMBP	0.09395829542473498	0.09008682578104082	0.17169691092517456	0.11858067737698345	Coag
FBLN3	0.17510134149756187	0.08425945125742888	0.09581537198046995	0.11839205491182024	Coag
CATD	0.29513763723289843	0.031162391690144464	0.028721539109615404	0.11834052267755275	Coag
FA9	0.052220282348646785	0.09732947520818441	0.20511765054377962	0.11822246936687027	Coag
MYL6	0.1593791149262657	0.12370494244881274	0.07061859325140556	0.11790088354216133	Coag
TFR1	0.13777115816957652	0.1784580814788018	0.0277848494751584	0.11467136304117892	Coag
ACTG	0.25212466989382537	0.02816557737574477	0.0636348217471896	0.11464168967225324	Coag
COMP	0.08187034626692993	0.014766603237746055	0.24467337839757247	0.11377010930074949	Coag
CD44	0.09038525099203645	0.12864023253609097	0.12216415266597236	0.1137298787313666	Coag
FCN2	0.0918361627338359	0.0754120985739878	0.1723500082846458	0.11319942319748984	Coag
RET4	0.05470758648649107	0.27754497511382376	0.004528393101372554	0.11226031823389578	Coag
H4	0.1393073196350819	0.11855791888290682	0.07808738485349671	0.11198420779049513	Coag
IPSP	0.15567149882241962	0.003329122225730319	0.17296066239306207	0.11065376114707066	Coag
G3P	0.17715426312211344	0.12372805340767051	0.030930658949025115	0.11060432515960301	Coag
C1R	0.20388405244392274	0.10992706856439255	0.01667962916606972	0.11016358339146169	Coag
