feature	importance 0	importance 1	importance 2	Mean Importance	Panel
C4BPA	0.22453618044908122	0.22842331865630783	0.04050280563906514	0.16448743491481807	Cardio
TSP1	0.13559256638554135	0.12129659752548151	0.23583918508699928	0.1642427829993407	Cardio
TENA	0.2980110964773214	0.025212955940190174	0.1686873746206721	0.16397047567939457	Cardio
CATB	0.16098959077125666	0.15536055430013934	0.17167265955986735	0.1626742682104211	Cardio
NOE1	0.1635920924747078	0.1584330215568852	0.1644662059692472	0.1621637733336134	Cardio
PI16	0.2906879683620477	0.14639429974729928	0.04773811572834521	0.16160679461256405	Cardio
CATD	0.28417752196871726	0.02824126719148774	0.16869915777674707	0.16037264897898404	Cardio
APOC3	0.3813716309721589	0.05667783064199149	0.0404731094869119	0.15950752370035412	Cardio
PHLD	0.2669639324774918	0.028457973685788465	0.17836677691226718	0.1579295610251825	Cardio
CXCL7	0.24259510200379342	0.015123618385181432	0.2140892971840255	0.15726933919100014	Cardio
ACTS	0.07003063722527202	0.27027213287139734	0.12736867390123927	0.1558904813326362	Cardio
CO8A	0.08649321863490118	0.3233251530252343	0.05734869446454999	0.15572235537489515	Cardio
DOPO	0.2583040881833763	0.19298416258651377	0.015161231938989932	0.15548316090296002	Cardio
FHR1	0.299775397815485	0.06968871838566353	0.09449716428208714	0.15465376016107857	Cardio
FUCO	0.20987745339400243	0.24217826689631847	0.010462799752002969	0.15417284001410797	Cardio
LAMP2	0.14814886014652098	0.19147047376759876	0.12012492219830156	0.1532480853708071	Cardio
FA11	0.21480342520077078	0.09137239523383049	0.1499961660238478	0.15205732881948303	Cardio
VINC	0.004618967716677704	0.025374904869745776	0.4162812467485676	0.1487583731116637	Cardio
A2MG	0.06176124416130222	0.36821095197576215	0.013305692411335416	0.14775929618279993	Cardio
CO6A3	0.14068066772881435	0.16539739841652706	0.13313539553930437	0.14640448722821525	Cardio
ZA2G	0.12359528608581731	0.02543787377747526	0.2876423813914574	0.14555851375158332	Cardio
HPT	0.15334606124621988	0.27515738171428	0.007197546954953478	0.14523366330515114	Cardio
A1BG	0.00702506372069803	0.25448797521900335	0.17234901179168025	0.1446206835771272	Cardio
K1C10	0.22735594268243944	0.010012880040239907	0.19403274170863574	0.143800521477105	Cardio
AMBP	0.17427188078878447	0.20759934518062223	0.04691979769096373	0.14293034122012346	Cardio
IPSP	0.2673033235745866	0.10658845884733127	0.051628807617731504	0.14184019667988312	Cardio
MMP2	0.20211004395758791	0.06729969143769621	0.1489700089458404	0.13945991478037484	Cardio
ALS	0.29449362059631284	0.08947474695788954	0.02946812707248407	0.13781216487556217	Cardio
ITIH4	0.07241879013344538	0.0395433584550844	0.29751844827488466	0.1364935322878048	Cardio
C1QB	0.0818886787865667	0.2507893551887135	0.0689414606270698	0.13387316486745	Cardio
HGFA	0.03502631254674907	0.17094950437224402	0.19003627840949402	0.13200403177616238	Cardio
MASP1	0.1430261169291813	0.12605649895245966	0.1248836746833696	0.1313220968550035	Cardio
ALDOB	0.34587571723183125	0.044642290877124326	0.001512867392504919	0.13067695850048686	Cardio
APOC2	0.1568345669074357	0.05120782183831023	0.18241125895403448	0.13015121589992681	Cardio
PDLI1	0.10088315637034864	0.01305406602548736	0.2749515965769626	0.1296296063242662	Cardio
FCN2	0.24790737796942963	0.11584898223915611	0.019238706445131926	0.1276650222179059	Cardio
VTDB	0.11563087053713283	0.06856554491460722	0.19794034380563197	0.12737891975245733	Cardio
RNAS1	0.14566422241366556	0.05127885191125657	0.18359111015779175	0.12684472816090464	Cardio
TLN1	0.038184136594794256	0.04385701098303056	0.2929771492678417	0.1250060989485555	Cardio
CAD13	0.027243931298315302	0.20340160927823353	0.14344423055494865	0.12469659037716584	Cardio
ACTG	0.2518681956077729	0.06645674669453985	0.05420920285306847	0.12417804838512708	Cardio
CETP	0.185755091348313	0.04547037103145953	0.14068002321009246	0.12396849519662168	Cardio
TPM3	0.04480020744950207	0.11080165308832512	0.21365095086950808	0.12308427046911176	Cardio
FBLN3	0.0053012111711364185	0.14885952741789238	0.21457615939145916	0.1229122993268293	Cardio
FETUA	0.050410406371817026	0.01533796899993109	0.3014298339394003	0.12239273643704947	Cardio
QSOX1	0.3245236360326823	0.012423614536723481	0.02946016648598238	0.12213580568512938	Cardio
ACTN4	0.28296282243338744	0.03923863908501696	0.04244619253520296	0.12154921801786911	Cardio
CRAC1	0.12294492587642976	0.09898592142169482	0.1422154837906168	0.1213821103629138	Cardio
MA1A1	0.030359279028676484	0.13345345057556693	0.19320126518816136	0.1190046649308016	Cardio
FIBG	0.15201475873654682	0.18161004055200936	0.01899477310675712	0.11753985746510442	Cardio
PPIA	0.2224020754160756	0.11259730195183561	0.014633717730757155	0.11654436503288945	Cardio
PCSK9	0.10720840676109468	0.11302376638949488	0.12901396236638982	0.11641537850565979	Cardio
C4BPB	0.1154656233187513	0.15721077000683448	0.07601327419542571	0.1162298891736705	Cardio
SPP24	0.16540851276296725	0.11530482439176061	0.06739802437265864	0.11603712050912883	Cardio
C1S	0.24014546413435062	0.015755821403522552	0.08839085264870501	0.11476404606219272	Cardio
